Angul,Balasore,Bhadrak,Bolangir,Baragarh,Boudh,Cuttack,Dhenkanal,Deogarh,Ganjam,Gajapati,Jagatsingpur,Jajpur,Jharsuguda,Kalahandi,Koaraput,Keonjhar,Kandhamal,Kendrapara,Khurda,Mayurbhanj,Malkangiri,Nuapara,Nawarangpur,Nayagarh,Puri,Rayagada,Sambalpur,Sonepur,Sundargarh
10.20728852,13.04701432,28.57853711,30.29758622,15.19998932,4.565174999,4.48306618,0.177028604,20.53926588,5.087700522,23.45801706,24.8486453,14.16425731,4.6574009,4.9500641,32.80870701,13.89032063,16.23693323,106.1716219,18.03362245,41.79740243,17.13325405,6.19757919,15.39572357,22.45778066,58.66598559,10.45007735,9.931275198,10.14566215,0.391242953
37.51835653,23.67002422,12.84251439,29.12798717,15.99855559,1.419733541,10.43577781,26.01458608,10.84293511,12.59774826,10.17908785,2.968804228,0.209091564,0.448554306,8.844279494,37.08851407,1.136511357,23.52115525,48.4209829,12.08263893,5.210946736,44.17498738,10.23874979,9.67582671,10.48549409,5.260398382,22.40388153,23.79892639,40.67024831,14.68825111
35.45148434,9.798838816,28.96984381,31.76693624,1.506356049,6.673271684,12.13053792,8.871736825,9.151163078,24.434059,1.719184411,2.611606788,29.31555391,35.95631209,6.511636813,13.8852378,0.894398295,4.516821512,152.4519425,6.98620913,12.64296953,22.9665514,21.8921153,54.14801681,20.39310306,28.31423108,0.403865124,15.58657388,7.620100974,24.63101912
5.645652101,23.76053366,31.26189168,7.64989593,164.0979429,24.43193307,17.69939523,30.84024863,10.12377317,6.357163833,24.70788744,28.97349087,69.92779872,0.13119748,0.195105596,37.23241174,24.61930489,4.502876434,79.38568001,35.19371251,42.28517984,20.56666106,9.09421151,20.33957596,2.627432665,26.90788848,17.84453553,11.12178769,11.77165052,47.92684195
2.954414277,48.66523968,55.44452773,105.3420917,76.69123571,88.60357776,4.04551126,17.2040273,186.4200792,62.63966851,77.31587782,134.0325125,70.59903322,95.05156994,6.119172099,16.492748,35.35061658,6.105957063,98.85725741,30.40675279,61.90316395,91.08040505,52.34238806,1.744006594,115.5417843,17.69492169,12.88417392,79.63260282,57.4484109,36.88037853
14.60383349,17.88246355,39.27596854,27.05337275,5.303827601,86.14721596,41.43836732,5.509322539,119.159503,50.34770522,15.82842599,64.48609713,29.38299653,75.68109945,5.158014542,34.72382218,2.598909424,3.401050317,289.1701647,0.947841052,1.05394943,13.3725476,4.453321992,27.60128413,76.45152311,46.72116979,25.55246447,41.79176382,20.46669335,3.663607024
30.25274685,65.71143286,33.06154256,17.79710903,92.13539467,16.96060695,76.46609936,13.41105868,79.81489031,11.75882075,11.35962968,45.953066,16.45237549,21.18012269,14.32578629,23.15515246,4.90469269,0.109966104,422.5920561,46.99506226,61.39843851,2.09834152,9.818574343,18.02214193,12.20137608,190.1937437,34.76316264,34.20153866,71.97920967,0.166333174
28.23705553,8.15490157,30.90067764,16.54358143,64.21877473,10.15810853,31.01218194,14.1818647,56.29782886,31.02436229,10.33241865,44.00364672,41.69294028,41.02882472,7.14332278,29.42989694,1.851304116,8.315644796,205.5179063,58.86764817,1.007896156,4.647488897,5.110570103,37.52169413,34.44836311,1.929113192,2.838330747,13.56749454,49.22621166,1.089473453
30.0456752,87.16511123,46.43652061,9.949411972,71.27532478,144.8564265,39.87623678,28.91452128,8.30215406,34.0302048,3.387241558,79.7141257,3.759195139,10.14577988,13.34792668,8.549145302,5.595830491,19.68665338,170.7117926,8.978437358,1.183247861,3.423102338,3.105898565,71.57973931,30.36686687,329.7968931,4.7377426,38.17025608,4.519185403,9.751227914
9.818654061,34.13890763,0.228892184,28.05232718,163.378049,125.924017,18.24847303,0.201746081,28.69000989,16.36797664,14.66434841,26.54076669,44.08856124,45.92826686,5.706810146,21.16748704,16.68276879,30.59086681,123.7947994,42.09074321,0.728099824,20.6809192,7.058990574,24.27520707,23.75248003,56.84400429,3.863703994,57.85896273,87.69925171,11.48707205
32.25120744,25.48025658,1.097458077,7.777531914,11.49017719,7.705548679,53.3317521,25.12107358,73.92164376,9.465749253,1.555137618,32.17284627,36.11304955,13.33627239,11.6939333,5.12481381,0.113389999,11.60764284,30.69357362,25.54407844,27.85226993,7.881772751,19.69592457,3.237075412,27.98443621,17.61126592,15.66169717,31.21333222,6.54349897,7.381222841
42.94840997,8.27007855,39.91258831,24.68841763,34.34327496,82.84516369,13.5603514,14.95656649,40.35389374,3.950632884,20.1971335,4.845083146,17.66978664,38.9319046,22.31954704,24.74263324,26.00990405,13.80740789,14.7082715,11.92248545,17.98946,29.39065662,21.19172663,46.86240476,7.915786679,71.81561554,37.54969688,28.42227171,69.39813796,24.83957023
11.83301322,43.11141265,17.86199521,20.48080145,12.1869245,36.4535298,87.87615292,51.07620789,19.08757482,21.89873716,5.737278585,32.51943186,79.58249756,37.68131447,12.87739233,1.635248166,15.0477201,10.43582373,126.759632,9.078573231,84.55193093,3.135818867,2.62705878,43.9730557,20.06369372,35.07751744,37.25237454,13.57648081,14.07952966,4.848613469
36.6376937,100.5341359,65.91907761,56.90781007,1.930930066,21.45533842,27.05086638,55.73027547,31.96123705,31.24386624,15.14877918,35.10953353,32.83875801,81.83497364,1.701859487,20.86917342,75.35778022,6.800961698,66.65342435,44.11502379,23.76134712,56.934957,39.38814119,43.83049963,45.79040928,258.0971047,47.8554148,35.91561124,52.08676599,38.42217398
21.07849099,33.79918087,3.416544558,42.57450472,32.89833211,40.28975025,20.68097223,93.61212932,45.94902513,10.86216535,4.744557145,10.03600434,56.27752626,55.40776431,17.18938996,18.01726831,18.69140679,3.892021141,48.75421626,28.61027552,45.5826721,17.21605943,0.020345867,52.49807614,35.79571779,125.2004846,26.77063361,13.27850205,6.811561572,17.3400677
8.661100787,28.65532974,23.251284,66.37607107,36.92104506,100.7723736,15.83577024,80.69352519,9.198857833,11.39972366,2.695699113,10.44127682,1.084844011,4.166056693,34.10983614,5.525901486,6.620133942,4.509352474,52.07693191,29.66473715,37.77322908,0.564351532,43.21033735,44.86475761,69.14219614,55.31507303,12.80188625,6.499043695,6.056481379,2.497305567
35.35278093,106.9140917,16.77076946,12.00542076,46.02878128,63.93612016,35.06122227,361.1546708,16.67261049,44.68380379,30.9839112,35.13013882,32.51942712,206.4856679,13.17581681,13.37140719,21.57681087,11.5086765,83.10050152,63.35472136,353.8927613,13.95854204,24.21503689,24.94365424,21.77111504,70.57433106,51.4094675,5.598636275,0.220849988,1.744570469
28.0993814,7.43519365,184.1493112,89.77675665,57.98958464,87.81815707,31.5028779,52.0638456,7.16461323,13.62736735,15.76609254,8.772113303,13.07939555,17.51818092,19.98493011,92.85719763,29.71658057,10.92426858,120.0926985,38.17957491,67.91221267,74.81295893,14.65413498,4.370639923,29.30610027,367.0612978,26.34318384,4.14517316,88.67228154,20.62773507
366.3576262,10.5743265,29.48874906,3.66536627,60.34553144,54.27308052,39.24522947,76.16368924,55.38682022,10.35405242,8.915723152,10.43260397,31.21076218,12.42103097,2.003775601,18.73442434,14.62694516,7.404134075,147.5591401,20.33843911,7.649519278,253.08616,76.17293145,40.74573661,11.48516953,202.4589584,9.010346247,30.19086053,23.88879795,17.15533808
21.2245145,9.682069052,14.52222219,24.85652239,14.1322335,151.5498961,13.92671952,24.76552124,73.59669837,19.60544912,21.09599423,30.84873958,1.864632326,28.76594423,12.78308873,23.16913175,12.73601342,24.88851584,146.6391046,6.235954787,20.1884483,12.78907562,170.4788999,77.78715441,5.657105035,42.41072315,0.847711459,14.37921633,57.19717695,26.47210633
5.702922096,40.00300496,0.13253463,17.21869833,50.17773942,77.27844939,59.47549359,75.77691889,28.93427421,7.974230025,15.40933588,7.974237611,37.52104685,35.61608103,18.44060868,48.643683,5.322561831,24.68518392,181.5389083,50.2550593,20.19602681,10.25545993,60.48934502,256.6196122,28.24378655,72.07125788,6.376559033,44.76920504,137.8423228,35.80526563
93.54616006,16.44546121,14.18583301,105.7904891,358.4598652,95.40089319,42.20322846,140.1758666,6.190669533,31.01540411,4.134210715,8.341381507,23.93928588,376.3412938,56.52421953,1.843845942,34.09289625,35.22935028,25.30755711,3.417299421,7.222093416,20.21163499,129.4847634,15.53031882,19.24893127,103.9728761,19.3429319,48.59959246,76.80064612,53.4815307
70.32546289,19.56239204,39.3509048,78.56561304,115.5514947,26.19037412,60.63940211,63.94105892,40.14692482,8.96703369,46.91968903,106.8237581,10.65085444,112.7685267,67.16828194,1.429035699,31.38437996,36.30522134,26.10856476,22.9871682,5.413856913,40.98254371,63.63772364,1.640305726,24.42144858,94.70374988,14.36576059,53.98145276,28.75630152,15.38037215
7.603309273,75.06441894,22.36479068,44.19102057,47.41569023,23.51644204,29.02286754,26.6607256,48.00239598,6.881617369,10.54663549,13.74764688,39.19622329,32.54678742,34.24893204,4.487055361,2.482924745,19.44086488,12.6228942,6.122085254,26.57068561,48.18505441,57.53543951,0.979188599,18.5027653,3.450556419,11.71148892,18.28296255,80.63401046,48.93136092
61.88227949,51.10520092,14.73207027,14.35653914,80.57016423,74.50562007,1.241725621,1.29409116,17.31169164,80.05280051,24.8019456,84.36199825,23.84081683,20.64020751,25.69106529,31.29860325,11.76664746,28.10284156,24.74893327,57.71131907,82.40926878,22.62084546,26.70693121,58.94580278,45.10067668,38.24879309,13.78351866,14.91408255,180.657782,52.85335331
12.79546571,35.09577066,81.44807565,0.837591783,58.35381872,53.70556669,1.990745691,24.1853925,28.4529142,42.5114344,23.87887271,43.02999724,37.35837319,30.39188972,28.11217157,61.20271593,0.08446452,11.37703566,91.26045369,20.58608456,2.567376236,42.40769424,64.48053404,12.68845275,13.85984655,7.328039375,18.43576306,4.879168161,63.59606876,4.139154279
5.653303185,25.86606452,49.71250424,42.2789609,27.50723419,2.518103079,53.11760036,96.19845896,7.775718784,11.67291409,1.285790748,43.62768337,51.10943003,37.53397038,12.23780636,47.24586771,2.119366423,3.53714363,26.53004872,13.51356015,30.48400581,43.34577655,6.314511241,59.7016834,39.98970616,58.51155994,9.723719302,40.32668047,63.95392518,14.98834744
20.63258329,60.14547457,63.85642122,19.2503971,11.15101571,109.85346,60.91496086,81.82430395,2.907170572,35.0486613,112.6136897,16.285399,11.63489015,44.53863362,11.44954233,23.69978167,8.99901389,13.67101681,51.50274222,57.78573931,46.85628016,43.7308497,41.97449144,58.81720236,8.407300809,3.642395309,16.62279851,20.56824888,77.8705395,7.532017704
9.841095246,43.35905522,160.6123801,7.946812174,69.95509233,35.39587481,55.66555449,79.64486928,79.21004292,26.6904679,26.26491448,30.56326427,40.55160131,72.14473284,8.16243024,31.50620025,0.772617573,15.67665425,59.77612719,94.74973877,144.9760028,76.11594284,52.73189808,109.4824834,72.43619091,59.60512132,39.53987514,5.005342275,53.41108735,19.57842133
26.13669345,38.88115988,100.0956046,21.29798537,44.96088788,13.06320498,22.73797872,86.26015819,50.30458836,2.616541765,66.04359688,2.811029616,32.29910128,62.38525434,9.165173571,9.353589469,25.98064361,4.46116771,71.4497916,67.49453409,36.30398384,42.88307966,29.04469601,59.54357221,32.92801034,6.958700239,21.90534933,24.42298189,33.33483021,11.70577506
55.32259862,90.37884324,1.777981194,47.66658925,84.80548452,53.21454512,64.26322445,26.77845442,24.52844323,74.16711854,55.50575013,21.67435004,31.35177647,37.53527575,9.056902028,63.40751781,1.209733965,10.6761095,256.5820069,61.81263877,60.51601713,48.76258945,82.96948271,41.93170325,40.11865903,29.72892061,17.99051318,65.73697896,118.4104941,26.22872845
20.14763602,5.038890079,44.49326183,55.89110722,89.58130236,56.01229425,7.164144862,7.015660955,97.88667211,60.70739647,80.55766347,71.45526001,4.041677346,39.11560016,9.390478215,10.953895,18.54280287,65.02253017,225.2898748,44.39877039,9.927859786,51.7939288,10.07203262,37.728564,20.22676138,151.2377893,33.18603592,25.52099518,23.36448091,18.10295838
5.826368738,16.6153959,11.13310204,13.21734441,35.48627384,51.63503438,62.7656887,42.65289813,44.6862196,55.95978782,40.11166793,29.68799589,23.35350158,144.1916677,34.34009812,14.00732516,10.80507332,11.89097854,236.4528765,78.46246284,6.595484421,0.526755241,5.505034733,13.73615564,7.77396655,36.21381838,9.295311884,4.772814812,29.49758259,39.18951494
102.2010844,182.8710626,138.9092484,169.1019928,27.24245959,9.581388344,74.65838957,110.1670699,15.87955225,1.651553058,60.9322286,16.33113638,44.61258471,66.14933923,7.966919846,6.647112151,22.74178419,91.00894961,42.34160094,113.3427521,25.1939605,5.729870413,2.982110043,65.58494342,90.82233848,92.12006109,20.29110426,13.75855999,93.88535199,46.90498268
59.69721129,5.746719466,1.754283184,4.335373406,17.52438146,76.6851783,24.85518369,23.76868786,2.481571207,30.58318571,15.45514055,26.33087485,26.04271362,75.54990453,4.390722293,24.59025144,46.35776662,20.76831676,78.08592895,22.38234913,66.65831802,0.817699415,20.32557422,14.95251975,99.85718884,11.21363234,20.6546355,19.31306715,143.5086977,29.59315479
18.07149503,66.82692705,63.32494626,2.116163453,27.1084302,57.91879939,23.74174709,12.8490045,27.83410442,9.247165937,17.84712624,21.80310209,13.09238626,40.90158798,26.10723624,12.93347633,12.76434264,26.35243216,90.30901335,49.89127133,4.49475816,2.365852981,6.818005913,120.1183168,2.055647841,65.92995505,22.56273212,47.71500435,18.89046509,38.50991614
44.96771623,11.97014024,2.89254114,3.9825362,1.796648887,14.38762594,21.29131325,44.99658338,7.189244513,13.41053668,3.982107216,9.094300496,29.03690755,35.4444168,27.40739455,0.493427316,13.34846305,29.31465217,30.21864373,17.19702549,82.97366905,0.304320747,15.30079327,1.550915636,28.83558554,58.94749033,8.410004134,0.661385244,57.45558215,0.646132522
49.68349163,90.0212607,99.49244997,2.074257811,63.06824855,10.49371719,27.42242927,76.36861322,13.56214037,25.09547862,14.95626149,4.71618178,0.004980353,95.39537242,8.318228721,1.684994008,53.22075035,4.539632446,55.83938595,45.78815158,28.56050653,49.63068955,9.269632513,9.796333581,68.45451991,179.6711354,37.18641404,7.731377987,33.81703134,52.60070767
25.57177666,56.71171232,46.66241216,7.426825816,29.3017891,43.50457248,60.84063335,95.99976917,31.14359561,13.27350717,50.29605934,23.04471005,84.97378042,6.035105459,33.09493372,93.23051787,21.9677737,44.23714723,57.89928594,56.20984179,36.36607189,51.69277633,13.12023871,10.86619146,95.94049105,29.66949303,34.37226668,5.134910953,7.381136959,44.39467566
44.61880396,20.61424427,21.15832129,51.45332379,24.20136271,11.67208798,15.75525965,43.67287406,45.60156509,16.61588096,25.70139252,6.431501883,6.317068169,71.6552844,32.90021269,39.80884952,16.47133587,34.33755146,13.38683893,80.57470845,29.31336827,93.34177268,20.56467694,19.96357826,72.88036891,2.669734319,40.74567375,4.748120194,53.10006588,47.39233143
15.60860463,95.75344212,112.6241721,28.6819429,12.72526227,85.80387107,45.64534886,66.5015335,81.94072188,17.15248768,24.07568477,2.488352324,31.89026957,117.4077444,37.02544945,3.534205838,40.86292636,31.15118887,68.52699629,54.21135383,72.05624641,61.90550519,10.01377502,53.49275298,37.00101596,87.06378792,6.536003953,5.131041497,47.31055246,13.87128454
9.667320251,31.52038412,19.33267571,12.02072348,63.3070209,58.63046602,57.07555896,13.68317294,67.04643432,20.46433699,16.60851654,19.7554093,44.34533243,13.57113503,19.72712693,5.916564363,1.486159395,20.12257394,56.14781749,50.22946539,35.86365442,0.267440335,13.50361261,59.64267623,60.72627084,67.91870814,22.78511955,28.65160288,95.27513316,121.8452852
43.89889589,9.530463968,16.80882014,53.84636049,7.827938695,19.79267803,75.15905706,51.42365312,2.251826289,23.82329525,91.68372406,22.15881677,99.06936535,14.69431067,2.076933886,1.184254242,23.82650444,11.91062832,81.60752301,78.91624698,11.679201,26.70095817,38.21626365,76.01770324,35.85816255,73.25166493,9.558207589,21.57716846,69.9490427,7.84938971
39.02339745,34.47974107,31.61910327,41.5554592,75.24917907,25.73998314,0.406924403,42.40338311,34.458683,39.76444302,48.92762688,39.58795502,30.57225994,39.36571066,29.50205695,12.83247709,29.62022057,7.100851171,69.4772346,133.9685347,27.92997204,97.9211996,23.12291978,191.5817867,11.56798028,72.45755486,21.01061542,6.810294008,25.72600652,43.3805982
32.26044319,35.46912667,9.230326465,7.317494599,143.0748106,27.39881373,5.77912323,85.18464309,74.56366922,8.645236321,14.71437334,26.4932143,77.42696837,28.69834235,1.804989061,10.11153895,14.06313584,2.558112328,39.27196205,7.258370807,12.42417157,75.86606701,30.39906048,40.76006471,37.29104365,97.66376638,0.953047796,6.061687094,14.22114748,61.96154388
4.239866664,72.43414278,25.2026592,30.97528535,73.58159969,3.316782446,3.104969428,34.41453418,60.76806733,49.88762702,9.841423476,20.11689881,78.47901152,35.80727849,6.949320361,4.711801517,51.53334341,16.15112657,29.66395802,38.20661169,44.70225154,91.30884356,12.54566215,36.22502755,22.48972067,21.04615363,31.24462873,29.18927152,0.327162891,20.80644933
25.65744741,35.31432,16.97351634,33.08062749,33.04564808,71.22366239,5.717268005,36.69256423,28.09710836,2.057759068,163.723428,51.1265582,12.88835226,58.64312764,47.78073439,12.72919735,8.464035386,13.09573085,54.75056609,32.49196521,6.588858664,10.55684495,40.92168266,15.97603949,23.49713906,62.93939679,21.35827051,60.57462058,52.98443502,27.03154808
36.83399811,27.1761662,0.105476953,5.618603517,35.1205435,40.85314154,11.2040113,73.41620906,65.87656887,2.413794931,10.53739381,8.58501268,28.01370804,0.74573843,49.60360216,25.26909931,40.33093353,32.38202081,41.7603332,13.87994408,71.50338443,17.15209192,6.931783267,4.731663092,17.44723768,22.75666497,31.63647264,4.393865758,0.924132666,80.25588663
1.698664232,60.5408374,14.54879448,0.05904401,14.60226102,4.649788416,17.48695649,25.93716151,21.1271853,4.314215674,23.5375249,12.20205116,83.3625321,44.43354914,3.009234462,42.63010736,5.100570536,12.36726645,69.77684584,96.4385282,91.5852351,1.351210667,0.792675399,3.122218443,39.09626302,18.62474485,33.71580654,13.1161839,126.3814907,43.39210591
6.031322134,45.58713774,26.92577343,26.47486865,82.97715997,40.36914644,46.59176162,55.90828899,16.06087614,94.8718126,0.780217523,45.25816963,32.34387875,44.80315845,4.298676507,64.08896178,8.505299611,16.77506055,125.1750788,182.1653945,34.13347116,65.78112701,1.278344938,5.436641444,12.57008263,65.70242779,56.10488755,9.435440871,4.965410749,7.018574631
