dist,phc,yr,mnth,totfever,bsc,bse,totsp,sppf,sppv,totrt,death,totact,totinj,outbreak,totrefer,totrdt,rdtpos_pf,rdtpos_pv
Angul,Koshala,2007,August,,2968,2968,240,228,,240,,,,,,,,
Angul,Khamar,2007,July,,2897,2897,278,276,,278,,,,,,,,
Angul,Bantala,2007,July,,4386,4386,422,408,,422,,,,,,,,
Angul,Kaniha,2007,June,,1796,1796,167,149,,167,,,,,,,,
Angul,Godibandha,2007,January,,1369,1369,167,67,,166,,,,,,,,
Angul,Khamar,2007,October,,2644,2644,234,232,,234,,,,,,,,
Angul,Banarpal,2007,July,,2845,2845,302,291,,302,,,,,,,,
Angul,Koshala,2007,April,,1675,1675,223,214,,223,,,,,,,,
Angul,R.K.Nagar,2007,November,,1240,1240,150,146,,150,,,,,,,,
Angul,Koshala,2007,July,,3024,3024,228,219,,228,,,,,,,,
Angul,Madhapur,2007,February,,1199,1199,177,153,,177,1,,,,,,,
Angul,Koshala,2007,February,,1560,1560,170,163,,170,,,,,,,,
Angul,Godibandha,2007,November,,1758,1758,182,62,,182,,,,,,,,
Angul,R.K.Nagar,2007,June,,799,799,105,103,,105,,,,,,,,
Angul,Khamar,2007,March,,1906,1906,199,195,,199,,,,,,,,
Angul,Banarpal,2007,January,,775,775,144,139,,144,,,,,,,,
Angul,Godibandha,2007,August,,1827,1827,177,49,,177,,,,,,,,
Angul,Madhapur,2007,November,,1158,1158,51,42,,51,,,,,,,,
Angul,Godibandha,2007,April,,1223,1223,143,52,,143,,,,,,,,
Angul,Madhapur,2007,December,,1363,1363,57,51,,57,,,,,,,,
Angul,R.K.Nagar,2007,May,,911,911,132,128,,132,,,,,,,,
Angul,Kaniha,2007,October,,2278,2278,213,172,,213,,,,,,,,
Angul,Kaniha,2007,March,,1144,1144,98,88,,98,,,,,,,,
Angul,Bantala,2007,January,,1890,1890,131,123,,131,,,,,,,,
Angul,Koshala,2007,May,,1929,1929,150,144,,150,,,,,,,,
Angul,Banarpal,2007,February,,623,623,105,96,,105,,,,,,,,
Angul,Madhapur,2007,October,,10104,10104,1240,1067,,1240,,,,,,,,
Angul,Bantala,2007,May,,1948,1948,125,117,,125,,,,,,,,
Angul,Godibandha,2007,July,,2706,2706,258,125,,258,,,,,,,,
Angul,Khamar,2007,November,,2077,2077,215,208,,215,,,,,,,,
Angul,Godibandha,2007,October,,2152,2152,243,68,,243,,,,,,,,
Angul,R.K.Nagar,2007,April,,966,966,156,153,,156,,,,,,,,
Angul,Bantala,2007,December,,2132,2132,159,144,,159,,,,,,,,
Angul,R.K.Nagar,2007,January,,1037,1037,116,113,,116,,,,,,,,
Angul,Banarpal,2007,October,,2695,2695,260,257,,260,,,,,,,,
Angul,Godibandha,2007,December,,1332,1332,194,71,,194,,,,,,,,
Angul,R.K.Nagar,2007,August,,1012,1012,146,140,,146,,,,,,,,
Angul,Kaniha,2007,January,,977,977,101,85,,101,,,,,,,,
Angul,Godibandha,2007,September,,1867,1867,182,60,,182,,,,,,,,
Angul,R.K.Nagar,2007,March,,1205,1205,163,160,,163,,,,,,,,
Angul,Kaniha,2007,July,,2225,2225,226,197,,226,,,,,,,,
Angul,Koshala,2007,December,,1877,1877,109,104,,109,,,,,,,,
Angul,Godibandha,2007,May,,1053,1053,82,33,,82,,,,,,,,
Angul,Khamar,2007,April,,1705,1705,125,124,,125,,,,,,,,
Angul,Bantala,2007,November,,2279,2279,187,182,,187,,,,,,,,
Angul,Banarpal,2007,December,,1298,1298,94,84,,94,,,,,,,,
Angul,Khamar,2007,June,,1571,1571,143,141,,143,,,,,,,,
Angul,Koshala,2007,November,,2318,2318,147,140,,147,,,,,,,,
Angul,Banarpal,2007,August,,2762,2762,255,237,,255,1,,,,,,,
Angul,Bantala,2007,September,,2523,2523,163,157,,163,,,,,,,,
Angul,Madhapur,2007,March,,1755,1755,310,275,,310,,,,,,,,
Angul,Khamar,2007,May,,1183,1183,105,102,,105,,,,,,,,
Angul,Godibandha,2007,March,,1254,1254,115,59,,115,,,,,,,,
Angul,Kaniha,2007,April,,1152,1152,167,136,,167,,,,,,,,
Angul,Koshala,2007,October,,2904,2904,273,263,,273,,,,,,,,
Angul,Kaniha,2007,February,,1080,1080,114,98,,114,,,,,,,,
Angul,R.K.Nagar,2007,July,,1896,1896,219,214,,219,,,,,,,,
Angul,Bantala,2007,March,,1773,1773,121,109,,121,,,,,,,,
Angul,Koshala,2007,March,,1799,1799,208,201,,208,,,,,,,,
Angul,Bantala,2007,April,,1877,1877,112,102,,112,,,,,,,,
Angul,Banarpal,2007,November,,1616,1616,152,141,,152,,,,,,,,
Angul,Banarpal,2007,June,,1554,1554,190,178,,190,,,,,,,,
Angul,Madhapur,2007,January,,1288,1288,156,144,,156,,,,,,,,
Angul,Khamar,2007,December,,1578,1578,183,173,,183,,,,,,,,
Angul,Banarpal,2007,April,,1038,1038,188,171,,188,,,,,,,,
Angul,Banarpal,2007,May,,1033,1033,157,144,,157,,,,,,,,
Angul,Koshala,2007,September,,2285,2285,199,193,,199,,,,,,,,
Angul,R.K.Nagar,2007,October,,1016,1016,146,142,,146,,,,,,,,
Angul,Bantala,2007,October,,2553,2553,141,135,,141,,,,,,,,
Angul,Kaniha,2007,November,,1938,1938,164,138,,164,,,,,,,,
Angul,Khamar,2007,February,,1697,1697,169,163,,169,,,,,,,,
Angul,Godibandha,2007,June,,1385,1385,132,60,,132,,,,,,,,
Angul,Kaniha,2007,August,,2542,2542,266,224,,266,,,,,,,,
Angul,Kaniha,2007,September,,2174,2174,214,190,,214,,,,,,,,
Angul,Koshala,2007,January,,1520,1520,162,153,,162,,,,,,,,
Angul,Godibandha,2007,February,,1255,1255,127,48,,127,,,,,,,,
Angul,Koshala,2007,June,,2280,2280,179,171,,179,,,,,,,,
Angul,Khamar,2007,August,,2992,2992,224,223,,224,1,,,,,,,
Angul,Bantala,2007,February,,1337,1337,99,92,,99,,,,,,,,
Angul,R.K.Nagar,2007,February,,926,926,133,129,,133,,,,,,,,
Angul,R.K.Nagar,2007,December,,1138,1138,135,132,,135,,,,,,,,
Angul,Banarpal,2007,September,,1939,1939,225,218,,225,,,,,,,,
Angul,Kaniha,2007,May,,1509,1509,122,111,,122,,,,,,,,
Angul,R.K.Nagar,2007,September,,1109,1109,157,155,,157,,,,,,,,
Angul,Khamar,2007,September,,2139,2139,161,161,,161,1,,,,,,,
Angul,Kaniha,2007,December,,1881,1881,160,148,,160,,,,,,,,
Angul,Banarpal,2007,March,,650,650,52,48,,52,,,,,,,,
Angul,Bantala,2007,June,,2010,2010,160,144,,160,,,,,,,,
Balasore,Nilagiri S.D.H,2007,September,,107,107,14,11,,14,,,,,,,,
Balasore,Hatigarh,2007,December,,1075,1075,5,1,,5,,,,,,,,
Balasore,Simulia,2007,August,,736,736,12,8,,12,,,,,,,,
Balasore,Hatigarh,2007,July,,1273,1273,5,1,,5,,,,,,,,
Balasore,Khaira,2007,February,,832,832,4,3,,4,1,,,,,,,
Balasore,Balasore Town,2007,March,,417,417,14,12,,14,,,,,,,,
Balasore,Pratappur,2007,October,,793,793,9,8,,9,,,,,,,,
Balasore,Balasore Town,2007,October,,633,633,13,11,,13,,,,,,,,
Balasore,Iswarpur,2007,September,,9,9,,,,,,,,,,,,
Balasore,Khaira,2007,August,,1002,1002,14,6,,14,,,,,,,,
Balasore,Rupsa,2007,June,,1154,1154,8,,,8,,,,,,,,
Balasore,Simulia,2007,October,,1059,1059,6,5,,6,,,,,,,,
Balasore,Balasore Town,2007,July,,508,508,11,9,,11,,,,,,,,
Balasore,Simulia,2007,June,,1392,1392,3,1,,3,,,,,,,,
Balasore,Pratappur,2007,December,,507,507,2,2,,2,,,,,,,,
Balasore,Khaira,2007,March,,893,893,15,10,,15,,,,,,,,
Balasore,Rupsa,2007,February,,744,744,,,,,,,,,,,,
Balasore,Gopalpur,2007,November,,231,231,4,,,4,,,,,,,,
Balasore,Basta,2007,September,,671,671,7,6,,7,,,,,,,,
Balasore,Iswarpur,2007,March,,31,31,,,,,,,,,,,,
Balasore,Iswarpur,2007,February,,373,373,7,7,,7,,,,,,,,
Balasore,Simulia,2007,July,,761,761,3,3,,3,,,,,,,,
Balasore,Rupsa,2007,August,,1421,1421,4,,,4,,,,,,,,
Balasore,Gopalpur,2007,February,,332,332,2,,,2,,,,,,,,
Balasore,Berhampur(Balasore),2007,August,,655,655,4,4,,4,,,,,,,,
Balasore,Basta,2007,October,,671,671,33,28,,33,,,,,,,,
Balasore,Remuna,2007,July,,721,721,4,3,,4,,,,,,,,
Balasore,Remuna,2007,December,,532,532,2,1,,2,,,,,,,,
Balasore,Balasore Town,2007,February,,338,338,8,4,,8,,,,,,,,
Balasore,Basta,2007,May,,312,312,1,,,1,,,,,,,,
Balasore,Basta,2007,December,,315,315,3,2,,3,,,,,,,,
Balasore,Remuna,2007,January,,393,393,1,1,,1,,,,,,,,
Balasore,Remuna,2007,September,,624,624,23,21,,23,,,,,,,,
Balasore,J.K.B Jaleswar,2007,January,,26,26,,,,,,,,,,,,
Balasore,Iswarpur,2007,November,,171,171,8,7,,8,,,,,,,,
Balasore,Anantapur,2007,May,,414,414,18,1,,18,,,,,,,,
Balasore,Gopalpur,2007,January,,344,344,,,,,,,,,,,,
Balasore,Pratappur,2007,November,,609,609,3,3,,3,,,,,,,,
Balasore,Pratappur,2007,July,,587,587,1,1,,1,,,,,,,,
Balasore,Khaira,2007,July,,1249,1249,12,8,,12,,,,,,,,
Balasore,Pratappur,2007,March,,476,476,7,7,,7,,,,,,,,
Balasore,Rupsa,2007,March,,916,916,,,,,,,,,,,,
Balasore,Berhampur(Balasore),2007,July,,468,468,3,2,,3,,,,,,,,
Balasore,Simulia,2007,April,,544,544,1,,,1,,,,,,,,
Balasore,Pratappur,2007,April,,424,424,3,3,,3,,,,,,,,
Balasore,Balasore Town,2007,December,,247,247,8,8,,8,,,,,,,,
Balasore,Iswarpur,2007,May,,149,149,1,1,,1,,,,,,,,
Balasore,Nilagiri S.D.H,2007,October,,153,153,18,16,,18,,,,,,,,
Balasore,Anantapur,2007,January,,474,474,8,6,,8,,,,,,,,
Balasore,Simulia,2007,May,,490,490,3,1,,3,,,,,,,,
Balasore,Balasore Town,2007,September,,414,414,15,13,,15,,,,,,,,
Balasore,Khaira,2007,May,,1201,1201,34,30,,34,,,,,,,,
Balasore,Nilagiri S.D.H,2007,August,,112,112,9,6,,9,,,,,,,,
Balasore,Khaira,2007,May,,1565,1565,9,6,,9,,,,,,,,
Balasore,Berhampur(Balasore),2007,April,,543,543,3,1,,3,,,,,,,,
Balasore,Gopalpur,2007,August,,530,530,3,,,3,,,,,,,,
Balasore,Rupsa,2007,November,,1170,1170,4,,,4,,,,,,,,
Balasore,Simulia,2007,March,,717,717,1,,,1,,,,,,,,
Balasore,Khaira,2007,January,,861,861,11,5,,11,,,,,,,,
Balasore,Rupsa,2007,October,,1627,1627,3,,,3,,,,,,,,
Balasore,Simulia,2007,September,,823,823,6,5,,6,,,,,,,,
Balasore,Pratappur,2007,September,,650,650,8,7,,8,,,,,,,,
Balasore,Hatigarh,2007,May,,773,773,3,,,3,,,,,,,,
Balasore,Khaira,2007,September,,1382,1382,8,5,,8,,,,,,,,
Balasore,Basta,2007,June,,631,631,4,2,,4,,,,,,,,
Balasore,Simulia,2007,December,,269,269,5,5,,5,,,,,,,,
Balasore,Pratappur,2007,February,,365,365,3,3,,3,,,,,,,,
Balasore,Hatigarh,2007,September,,1249,1249,5,,,5,,,,,,,,
Balasore,Rupsa,2007,January,,608,608,,,,,,,,,,,,
Balasore,Gopalpur,2007,October,,587,587,5,,,5,,,,,,,,
Balasore,Khaira,2007,November,,1211,1211,18,9,,18,,,,,,,,
Balasore,Rupsa,2007,July,,1420,1420,4,1,,4,,,,,,,,
Balasore,Anantapur,2007,April,,384,384,15,8,,15,,,,,,,,
Balasore,Simulia,2007,November,,662,662,6,5,,6,,,,,,,,
Balasore,Nilagiri S.D.H,2007,January,,93,93,9,9,,9,,,,,,,,
Balasore,Hatigarh,2007,February,,939,939,2,,,2,,,,,,,,
Balasore,Rupsa,2007,December,,769,769,3,,,3,,,,,,,,
Balasore,Gopalpur,2007,April,,394,394,4,,,4,,,,,,,,
Balasore,Remuna,2007,November,,867,867,5,5,,5,,,,,,,,
Balasore,Gopalpur,2007,March,,520,520,2,,,2,,,,,,,,
Balasore,Pratappur,2007,January,,243,243,6,6,,6,,,,,,,,
Balasore,Hatigarh,2007,January,,710,710,2,,,2,,,,,,,,
Balasore,Khaira,2007,October,,1720,1720,14,8,,14,,,,,,,,
Balasore,Pratappur,2007,August,,750,750,5,5,,5,,,,,,,,
Balasore,Gopalpur,2007,December,,197,197,1,1,,1,,,,,,,,
Balasore,Balasore Town,2007,May,,575,575,21,21,,21,,,,,,,,
Balasore,Remuna,2007,May,,610,610,2,2,,2,,,,,,,,
Balasore,Nilagiri S.D.H,2007,July,,180,180,14,10,,14,,,,,,,,
Balasore,Balasore Town,2007,June,,599,599,12,9,,12,,,,,,,,
Balasore,Iswarpur,2007,December,,404,404,16,16,,16,,,,,,,,
Balasore,Hatigarh,2007,April,,899,899,2,,,2,,,,,,,,
Balasore,Iswarpur,2007,August,,5,5,,,,,,,,,,,,
Balasore,Simulia,2007,January,,573,573,4,4,,4,,,,,,,,
Balasore,Anantapur,2007,October,,239,239,7,,,7,,,,,,,,
Balasore,Hatigarh,2007,November,,1356,1356,8,,,8,,,,,,,,
Balasore,Khaira,2007,April,,936,936,38,26,,38,,,,,,,,
Balasore,Pratappur,2007,June,,556,556,3,3,,3,,,,,,,,
Balasore,Anantapur,2007,July,,153,153,5,,,5,,,,,,,,
Balasore,Remuna,2007,April,,469,469,2,,,2,,,,,,,,
Balasore,Nilagiri S.D.H,2007,November,,151,151,12,12,,12,,,,,,,,
Balasore,Jaleswapur,2007,February,,916,916,2,2,,2,,,,,,,,
Balasore,Basta,2007,March,,418,418,4,2,,4,,,,,,,,
Balasore,Hatigarh,2007,March,,880,880,1,,,1,,,,,,,,
Balasore,Remuna,2007,February,,432,432,2,2,,2,,,,,,,,
Balasore,Jaleswapur,2007,December,,496,496,2,1,,2,,,,,,,,
Balasore,Anantapur,2007,August,,287,287,5,1,,5,,,,,,,,
Balasore,Anantapur,2007,February,,1042,1042,,,,,,,,,,,,
Balasore,Balasore Town,2007,January,,313,313,7,7,,7,,,,,,,,
Balasore,Anantapur,2007,November,,460,460,8,1,,8,,,,,,,,
Balasore,Gopalpur,2007,September,,516,516,3,,,3,,,,,,,,
Balasore,Remuna,2007,August,,744,744,4,1,,4,,,,,,,,
Balasore,Balasore Town,2007,November,,454,454,9,9,,9,,,,,,,,
Balasore,Berhampur(Balasore),2007,December,,464,464,6,5,,6,,,,,,,,
Balasore,Anantapur,2007,September,,293,293,6,4,,6,,,,,,,,
Balasore,Rupsa,2007,April,,1044,1044,,,,,,,,,,,,
Balasore,Remuna,2007,June,,679,679,5,5,,5,,,,,,,,
Balasore,Nilagiri S.D.H,2007,June,,136,136,15,12,,15,,,,,,,,
Balasore,Berhampur(Balasore),2007,June,,513,513,1,1,,1,,,,,,,,
Balasore,Simulia,2007,February,,600,600,2,1,,2,,,,,,,,
Balasore,Khaira,2007,December,,520,520,8,3,,8,,,,,,,,
Balasore,Hatigarh,2007,June,,938,938,4,,,4,,,,,,,,
Balasore,Iswarpur,2007,June,,70,70,,,,,,,,,,,,
Balasore,Basta,2007,July,,626,626,12,11,,12,,,,,,,,
Balasore,Basta,2007,November,,446,446,15,10,,15,,,,,,,,
Balasore,Anantapur,2007,June,,61,61,2,,,2,,,,,,,,
Balasore,Remuna,2007,October,,933,933,4,4,,4,,,,,,,,
Balasore,Nilagiri S.D.H,2007,February,,54,54,6,6,,6,,,,,,,,
Balasore,Nilagiri S.D.H,2007,April,,152,152,18,16,,18,,,,,,,,
Balasore,Rupsa,2007,May,,773,773,1,1,,1,,,,,,,,
Balasore,Remuna,2007,March,,410,410,2,2,,2,,,,,,,,
Balasore,J.K.B Jaleswar,2007,February,,25,25,,,,,,,,,,,,
Balasore,Basta,2007,February,,415,415,6,3,,6,,,,,,,,
Balasore,Balasore Town,2007,August,,428,428,23,18,,23,,,,,,,,
Balasore,Basta,2007,January,,335,335,1,,,1,,,,,,,,
Balasore,Hatigarh,2007,August,,1117,1117,4,1,,4,,,,,,,,
Balasore,Rupsa,2007,September,,1219,1219,2,1,,2,,,,,,,,
Balasore,Anantapur,2007,December,,455,455,4,1,,4,,,,,,,,
Balasore,Iswarpur,2007,July,,65,65,,,,,,,,,,,,
Balasore,Anantapur,2007,March,,550,550,21,17,,21,,,,,,,,
Balasore,Berhampur(Balasore),2007,May,,882,882,3,1,,3,,,,,,,,
Balasore,Nilagiri S.D.H,2007,December,,42,42,7,7,,7,,,,,,,,
Balasore,Hatigarh,2007,October,,1725,1725,8,,,8,,,,,,,,
Balasore,Pratappur,2007,May,,401,401,6,6,,6,,,,,,,,
Balasore,Balasore Town,2007,April,,300,300,34,33,,34,,,,,,,,
Balasore,Basta,2007,August,,482,482,9,8,,9,,,,,,,,
Balasore,Iswarpur,2007,January,,322,322,11,11,,11,,,,,,,,
Balasore,Basta,2007,April,,266,266,6,2,,6,,,,,,,,
Balasore,Berhampur(Balasore),2007,January,,492,492,10,10,,10,,,,,,,,
Balasore,Berhampur(Balasore),2007,February,,815,815,7,7,,7,,,,,,,,
Balasore,Berhampur(Balasore),2007,March,,838,838,6,6,,6,,,,,,,,
Balasore,Nilagiri S.D.H,2007,March,,101,101,8,7,,8,,,,,,,,
Balasore,Jaleswapur,2007,January,,991,991,2,1,,2,,,,,,,,
Baragarh,Padmapur Hospital,2007,April,,142,142,9,5,,7,,,,,,,,
Baragarh,Katapali,2007,February,,678,678,7,5,,7,,,,,,,,
Baragarh,Jamala,2007,September,,904,904,22,21,,22,,,,,,,,
Baragarh,Baragarh Hospital,2007,July,,568,568,32,15,,22,,,,,,,,
Baragarh,Bukramunda,2007,January,,581,581,25,24,,25,,,,,,,,
Baragarh,Pahadsirigida,2007,January,,681,681,25,5,,25,,,,,,,,
Baragarh,Jamala,2007,February,,464,464,,,,,,,,,,,,
Baragarh,Jamala,2007,August,,1154,1154,40,36,,40,,,,,,,,
Baragarh,Pahadsirigida,2007,May,,1240,1240,33,8,,33,,,,,,,,
Baragarh, Dova,2007,January,,501,501,9,3,,9,,,,,,,,
Baragarh,Jamala,2007,June,,515,515,2,2,,2,,,,,,,,
Baragarh, Dova,2007,June,,439,439,9,7,,9,,,,,,,,
Baragarh,Katapali,2007,December,,895,895,9,4,,9,,,,,,,,
Baragarh,Bheden,2007,September,,844,844,42,18,,42,,,,,,,,
Baragarh,Bhukta,2007,October,,854,854,18,18,,18,,,,,,,,
Baragarh, Dova,2007,May,,274,274,5,1,,5,,,,,,,,
Baragarh,Pahadsirigida,2007,June,,1898,1898,43,12,,43,,,,,,,,
Baragarh,Baragarh Hospital,2007,January,,237,237,17,5,,17,,,,,,,,
Baragarh,Bhattli,2007,April,,305,305,12,7,,12,,,,,,,,
Baragarh,Sohella,2007,August,,1416,1416,30,30,,30,,,,,,,,
Baragarh,Barapalli,2007,November,,222,222,2,,,2,,,,,,,,
Baragarh,Katapali,2007,January,,723,723,9,5,,9,,,,,,,,
Baragarh,Bijepur,2007,January,,520,520,1,1,,1,,,,,,,,
Baragarh,Talpalli,2007,May,,231,231,4,3,,4,,,,,,,,
Baragarh,Bukramunda,2007,June,,842,842,32,32,,32,,,,,,,,
Baragarh, Dova,2007,November,,602,602,21,19,,21,,,,,,,,
Baragarh, Dova,2007,September,,670,670,32,28,,32,,,,,,,,
Baragarh,Bukramunda,2007,February,,598,598,18,18,,18,,,,,,,,
Baragarh,Pahadsirigida,2007,July,,1617,1617,63,11,,63,,,,,,,,
Baragarh,Bijepur,2007,July,,1515,1515,1,1,,1,,,,,,,,
Baragarh,Barapalli,2007,June,,171,171,9,,,9,,,,,,,,
Baragarh,Bheden,2007,December,,686,686,23,8,,23,,,,,,,,
Baragarh,Jamala,2007,April,,422,422,1,,,1,,,,,,,,
Baragarh,Talpalli,2007,April,,383,383,10,7,,10,,,,,,,,
Baragarh,Padmapur Hospital,2007,September,,297,297,18,14,,18,,,,,,,,
Baragarh,Bhattli,2007,January,,255,255,8,6,,8,,,,,,,,
Baragarh,Bheden,2007,March,,717,717,23,10,,23,,,,,,,,
Baragarh,Pahadsirigida,2007,November,,1420,1420,42,5,,42,,,,,,,,
Baragarh,Bheden,2007,April,,618,618,23,12,,23,,,,,,,,
Baragarh,Bhattli,2007,December,,300,300,10,7,,10,,,,,,,,
Baragarh,Bijepur,2007,November,,498,498,,,,,,,,,,,,
Baragarh,Bukramunda,2007,July,,1429,1429,76,76,,76,,,,,,,,
Baragarh,Bhukta,2007,January,,392,392,4,4,,4,,,,,,,,
Baragarh,Baragarh Hospital,2007,December,,232,232,11,2,,11,,,,,,,,
Baragarh, Dova,2007,April,,309,309,6,2,,6,,,,,,,,
Baragarh,Bijepur,2007,December,,236,236,,,,,,,,,,,,
Baragarh,Padmapur Hospital,2007,July,,628,628,32,28,,31,,,,,,,,
Baragarh,Bhattli,2007,August,,1399,1399,48,37,,48,,,,,,,,
Baragarh,Baragarh Hospital,2007,September,,522,522,18,9,,18,,,,,,,,
Baragarh,Bukramunda,2007,October,,824,824,49,48,,49,,,,,,,,
Baragarh,Sohella,2007,September,,1095,1095,24,24,,24,,,,,,,,
Baragarh,Padmapur Hospital,2007,December,,211,211,22,10,,20,,,,,,,,
Baragarh,Pahadsirigida,2007,September,,1957,1957,78,26,,78,,,,,,,,
Baragarh,Padmapur Hospital,2007,October,,352,352,22,10,,21,,,,,,,,
Baragarh,Padmapur Hospital,2007,February,,192,192,22,14,,21,,,,,,,,
Baragarh,Jamala,2007,November,,769,769,18,18,,18,,,,,,,,
Baragarh,Barapalli,2007,December,,97,97,2,,,2,,,,,,,,
Baragarh, Dova,2007,December,,647,647,12,12,,12,,,,,,,,
Baragarh,Bhattli,2007,October,,1096,1096,68,62,,68,,,,,,,,
Baragarh,Bhattli,2007,May,,211,211,4,4,,4,,,,,,,,
Baragarh,Padmapur Hospital,2007,March,,234,234,23,14,,20,,,,,,,,
Baragarh,Barapalli,2007,August,,354,354,18,13,,18,,,,,,,,
Baragarh,Bheden,2007,May,,661,661,22,12,,22,,,,,,,,
Baragarh,Baragarh Hospital,2007,March,,219,219,11,6,,4,,,,,,,,
Baragarh,Padmapur Hospital,2007,January,,224,224,55,44,,44,,,,,,,,
Baragarh,Talpalli,2007,July,,1185,1185,44,37,,44,,,,,,,,
Baragarh,Bukramunda,2007,November,,629,629,31,31,,31,,,,,,,,
Baragarh,Bhukta,2007,December,,511,511,14,14,,14,,,,,,,,
Baragarh,Sohella,2007,June,,951,951,20,20,,20,,,,,,,,
Baragarh,Bhattli,2007,July,,681,681,31,23,,31,,,,,,,,
Baragarh,Bheden,2007,June,,673,673,33,18,,33,,,,,,,,
Baragarh,Bhukta,2007,March,,423,423,9,8,,9,,,,,,,,
Baragarh,Bijepur,2007,June,,1184,1184,,,,,,,,,,,,
Baragarh,Katapali,2007,April,,650,650,6,5,,6,,,,,,,,
Baragarh,Bheden,2007,February,,602,602,23,12,,23,,,,,,,,
Baragarh,Sohella,2007,April,,598,598,26,26,,26,,,,,,,,
Baragarh,Talpalli,2007,December,,325,325,7,6,,7,,,,,,,,
Baragarh,Talpalli,2007,November,,715,715,21,14,,21,,,,,,,,
Baragarh,Bhattli,2007,November,,665,665,43,40,,43,,,,,,,,
Baragarh,Padmapur Hospital,2007,August,,564,564,39,3,,39,,,,,,,,
Baragarh,Barapalli,2007,January,,127,127,2,2,,2,,,,,,,,
Baragarh,Bijepur,2007,March,,1255,1255,1,,,1,,,,,,,,
Baragarh,Bheden,2007,July,,1126,1126,72,35,,72,,,,,,,,
Baragarh,Sohella,2007,March,,671,671,25,25,,25,,,,,,,,
Baragarh, Dova,2007,February,,492,492,10,3,,10,,,,,,,,
Baragarh,Bukramunda,2007,March,,830,830,39,38,,39,,,,,,,,
Baragarh,Talpalli,2007,June,,485,485,21,17,,21,,,,,,,,
Baragarh,Sohella,2007,February,,584,584,24,24,,24,,,,,,,,
Baragarh,Baragarh Hospital,2007,April,,300,300,21,8,,12,,,,,,,,
Baragarh,Katapali,2007,August,,1592,1592,18,13,,18,,,,,,,,
Baragarh,Talpalli,2007,February,,310,310,18,14,,18,,,,,,,,
Baragarh,Barapalli,2007,July,,328,328,25,17,,25,,,,,,,,
Baragarh,Talpalli,2007,March,,405,405,21,10,,21,,,,,,,,
Baragarh,Pahadsirigida,2007,April,,1306,1306,41,10,,41,,,,,,,,
Baragarh,Bhukta,2007,April,,472,472,4,4,,4,,,,,,,,
Baragarh,Talpalli,2007,October,,915,915,39,36,,39,,,,,,,,
Baragarh,Baragarh Hospital,2007,June,,360,360,11,1,,9,,,,,,,,
Baragarh,Bhukta,2007,September,,852,852,27,25,,27,,,,,,,,
Baragarh,Bhukta,2007,June,,546,546,4,4,,4,,,,,,,,
Baragarh,Katapali,2007,November,,1064,1064,13,7,,13,,,,,,,,
Baragarh,Bijepur,2007,October,,622,622,,,,,,,,,,,,
Baragarh, Dova,2007,October,,571,571,28,27,,28,,,,,,,,
Baragarh,Bhattli,2007,June,,633,633,12,9,,12,,,,,,,,
Baragarh,Sohella,2007,October,,1184,1184,14,14,,14,,,,,,,,
Baragarh,Pahadsirigida,2007,February,,1188,1188,49,12,,49,,,,,,,,
Baragarh,Bukramunda,2007,August,,1710,1710,87,87,,87,,,,,,,,
Baragarh,Barapalli,2007,April,,120,120,3,,,3,,,,,,,,
Baragarh,Pahadsirigida,2007,December,,1375,1375,43,12,,43,,,,,,,,
Baragarh,Talpalli,2007,August,,1276,1276,50,42,,50,,,,,,,,
Baragarh,Baragarh Hospital,2007,May,,274,274,19,7,,15,,,,,,,,
Baragarh,Bhattli,2007,September,,1132,1132,114,105,,114,,,,,,,,
Baragarh,Talpalli,2007,January,,338,338,47,41,,47,,,,,,,,
Baragarh,Bhattli,2007,February,,354,354,7,6,,5,,,,,,,,
Baragarh,Katapali,2007,June,,1266,1266,11,7,,11,,,,,,,,
Baragarh,Pahadsirigida,2007,March,,1059,1059,46,13,,46,,,,,,,,
Baragarh,Jamala,2007,January,,654,654,2,2,,2,,,,,,,,
Baragarh,Bukramunda,2007,May,,640,640,23,23,,23,,,,,,,,
Baragarh,Bhattli,2007,March,,479,479,14,13,,14,,,,,,,,
Baragarh,Padmapur Hospital,2007,June,,220,220,9,6,,8,,,,,,,,
Baragarh,Bhukta,2007,February,,418,418,14,11,,14,,,,,,,,
Baragarh,Barapalli,2007,May,,112,112,5,,,5,,,,,,,,
Baragarh,Sohella,2007,May,,785,785,24,24,,24,,,,,,,,
Baragarh,Barapalli,2007,March,,117,117,1,,,1,,,,,,,,
Baragarh,Padmapur Hospital,2007,May,,165,165,6,3,,5,,,,,,,,
Baragarh,Pahadsirigida,2007,October,,1457,1457,49,16,,49,,,,,,,,
Baragarh,Katapali,2007,October,,1225,1225,17,8,,17,,,,,,,,
Baragarh,Bhukta,2007,November,,558,558,17,17,,17,,,,,,,,
Baragarh,Baragarh Hospital,2007,November,,313,313,7,5,,7,,,,,,,,
Baragarh,Bheden,2007,November,,694,694,23,7,,23,,,,,,,,
Baragarh,Bukramunda,2007,April,,523,523,18,18,,18,,,,,,,,
Baragarh,Jamala,2007,May,,426,426,2,2,,2,,,,,,,,
Baragarh,Baragarh Hospital,2007,October,,393,393,9,3,,9,,,,,,,,
Baragarh,Bijepur,2007,February,,772,772,,,,,,,,,,,,
Baragarh,Jamala,2007,December,,858,858,59,56,,59,,,,,,,,
Baragarh,Baragarh Hospital,2007,August,,522,522,38,16,,38,,,,,,,,
