dist,phc,yr,mnth,totfever,bsc,bse,totsp,sppf,sppv,totrt,death,totact,totinj,outbreak,totrefer,totrdt,rdtpos_pf,rdtpos_pv
Baragarh,Bukramunda,2009,January,,591,591,14,14,,14,,,,,,,,
Baragarh,Barapalli,2009,January,,106,106,,,,,,,,,,,,
Baragarh,Bheden,2009,January,,625,625,23,9,,23,,,,,,,,
Baragarh,Baragarh Hospital,2009,January,,402,402,14,11,,14,,,,,,,,
Baragarh,Sohella,2009,January,,584,584,4,4,,4,,,,,,,,
Bhadrak,Tihidi,2009,January,,1375,1375,7,5,,7,,,,,,,,
Bhadrak,Barpada,2009,January,,862,862,4,4,,4,,,,,,,,
Bhadrak,Bhadrak Town,2009,January,,638,638,48,17,,48,,,,,,,,
Bhadrak,Bhandaripokhari,2009,January,,759,759,7,2,,7,,,,,,,,
Bhadrak,Chandabali,2009,January,,2016,2016,6,4,,6,,,,,,,,
Bhadrak,Basudevpur,2009,January,,1667,1667,4,4,,4,,,,,,,,
Bhadrak,Agarpada,2009,January,,722,722,2,2,,2,,,,,,,,
Bolangir,Belpara,2009,January,,660,660,100,71,,100,,,,,,,,
Bolangir,Jamugaon,2009,January,,724,724,27,17,,27,,,,,,,,
Bolangir,Agalpur,2009,January,,351,351,25,16,,25,,,,,,,,
Bolangir,Muribahal,2009,January,,518,518,49,31,,49,,,,,,,,
Bolangir,Ghasian,2009,January,,870,870,73,60,,73,,,,,,,,
Bolangir,Kholen,2009,January,,503,503,56,33,,45,,,,,,,,
Bolangir,Tureikella,2009,January,,871,871,78,64,,75,,,,,,,,
Bolangir,Chudapali,2009,January,,461,461,81,18,,81,,,,,,,,
Bolangir,Deogaon,2009,January,,590,590,39,32,,38,,,,,,,,
Bolangir,Sindheikela,2009,January,,535,535,29,14,,29,,,,,,,,
Bolangir,Saintala,2009,January,,330,330,30,23,,30,,,,,,,,
Bolangir,Khaprakhol,2009,January,,1527,1527,147,137,,147,,,,,,,,
Bolangir,Loisinga,2009,January,,844,844,34,17,,34,,,,,,,,
Boudh,Aderigarh,2009,January,,1811,1811,248,214,,248,,,,,,,,
Boudh,Manamunda,2009,January,,1035,1035,149,115,,149,,,,,,,,
Boudh,Baunsuni,2009,January,,776,776,99,99,,99,,,,,,,,
Cuttack,Tangi,2009,January,,898,898,2,2,,2,,,,,,,,
Cuttack,Salepur,2009,January,,1071,1071,2,2,,2,,,,,,,,
Cuttack,Bindharima,2009,January,,432,432,3,3,,3,,,,,,,,
Cuttack,Maniabandha,2009,January,,1244,1244,21,19,,21,,,,,,,,
Cuttack,Cuttack Municipality Corporation,2009,January,,1291,1291,49,12,,49,,,,,,,,
Cuttack,Mahanga,2009,January,,990,990,3,1,,3,,,,,,,,
Cuttack,Nischantkoili,2009,January,,1231,1231,1,,,1,,,,,,,,
Cuttack,Niali,2009,January,,1397,1397,1,,,1,,,,,,,,
Cuttack,Mahidharpara,2009,January,,624,624,4,3,,4,,,,,,,,
Cuttack,Kanpur,2009,January,,727,727,11,8,,11,,,,,,,,
Cuttack,Dampora,2009,January,,642,642,18,17,,18,,,,,,,,
Cuttack,Berhampur(Cuttack),2009,January,,650,650,17,1,,17,,,,,,,,
Cuttack,Bentaka,2009,January,,836,836,,,,,,,,,,,,
Cuttack,Subarnapur,2009,January,,723,723,15,1,,15,,,,,,,,
Cuttack,Adaspur,2009,January,,602,602,1,1,,1,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2009,January,,803,803,99,81,,99,,,,,,,,
Deogarh,Bamparda,2009,January,,614,614,68,66,,68,,,,,,,,
Deogarh,Chhatabar,2009,January,,1639,1639,187,187,,186,,,,,,,,
Deogarh,Telebani,2009,January,,1865,895,349,339,,341,,,,,,,,
Dhenkanal,"HQ Hospital,Dhenkanal",2009,January,,228,228,9,9,,9,,,,,,,,
Dhenkanal,Aimalberni,2009,January,,1031,1031,214,204,,214,,,,,,,,
Dhenkanal,Khajuriakata,2009,January,,943,943,55,27,,54,,,,,,,,
Dhenkanal,Office Clinic,2009,January,,300,300,7,7,,7,,,,,,,,
Dhenkanal,Odapada,2009,January,,772,772,76,76,,76,,,,,,,,
Dhenkanal,Sriramchandrapur,2009,January,,986,986,57,42,,57,,,,,,,,
Dhenkanal,Parjang,2009,January,,1015,1015,92,87,,92,,,,,,,,
Dhenkanal,Beltikir,2009,January,,854,854,30,25,,30,,,,,,,,
Dhenkanal,Mathakargola,2009,January,,1280,1280,67,41,,67,,,,,,,,
Dhenkanal,Birasal,2009,January,,919,919,109,98,,109,,,,,,,,
Dhenkanal,Bhubn Hosp,2009,January,,86,86,4,2,,2,,,,,,,,
Gajapati,Rayagada(Gajapati),2009,January,,588,588,85,84,,85,,,,,,,,
Gajapati,Kasinagar,2009,January,,363,363,27,27,,27,,,,,,,,
Gajapati,Parlakhemundi,2009,January,,798,798,140,136,,140,,,,,,,,
Gajapati,Gurandi,2009,January,,409,409,20,20,,20,,,,,,,,
Gajapati,Mohana,2009,January,,1119,1119,104,104,,104,,,,,,,,
Gajapati,Gumma,2009,January,,454,454,21,21,,21,,,,,,,,
Gajapati,B.K.Pada,2009,January,,879,879,103,103,,103,,,,,,,,
Gajapati,R.Udaygiri,2009,January,,752,752,73,73,,73,,,,,,,,
Ganjam,Dharakot,2009,January,,1052,1052,51,46,,50,,,,,,,,
Ganjam,Khandadeuli,2009,January,,671,671,15,13,,15,,,,,,,,
Ganjam,Gallery,2009,January,,1250,1250,60,55,,60,,,,,,,,
Ganjam,Bhatkumurda,2009,January,,1123,1123,29,22,,29,,,,,,,,
Ganjam,Muneipentha,2009,January,,740,740,13,12,,12,,,,,,,,
Ganjam,Badagad,2009,January,,1170,1170,94,82,,94,,,,,,,,
Ganjam,Kabisuryanagar,2009,January,,1208,1208,39,34,,39,,,,,,,,
Ganjam,Gobra,2009,January,,839,839,60,37,,59,,,,,,,,
Ganjam,Urban Berhampur,2009,January,,791,791,65,62,,65,,,,,,,,
Ganjam,Bellagaon,2009,January,,925,925,25,23,,25,,,,,,,,
Ganjam,Urban Bhanjanagar,2009,January,,383,383,55,42,,55,,,,,,,,
Ganjam,Shergarh,2009,January,,1244,1244,73,64,,72,,,,,,,,
Ganjam,Buguda,2009,January,,988,988,71,58,,69,,,,,,,,
Ganjam,Bomkei,2009,January,,723,723,14,14,,14,,,,,,,,
Ganjam,Patrapur,2009,January,,1155,1155,92,91,,92,,,,,,,,
Ganjam,Balisira,2009,January,,1187,1187,45,45,,45,,,,,,,,
Ganjam,Polsara,2009,January,,1737,1737,56,50,,56,,,,,,,,
Ganjam,Keluapali,2009,January,,977,977,15,14,,15,,,,,,,,
Ganjam,Sumandal,2009,January,,653,653,13,9,,13,,,,,,,,
Ganjam,Kukudakhandi,2009,January,,1345,1345,32,30,,29,,,,,,,,
Ganjam,Khallikot,2009,January,,866,866,20,19,,20,,,,,,,,
Ganjam,Urban Chhatrapur,2009,January,,329,329,27,16,,27,,,,,,,,
Ganjam,Jagannathprasad,2009,January,,776,776,32,26,,32,,,,,,,,
Ganjam,Adapada,2009,January,,808,808,26,22,,26,,,,,,,,
Ganjam,Girisola,2009,January,,1245,1245,17,12,,17,,,,,,,,
Jagatsingpur,"H.Q.Hospital, Jagatsingpur",2009,January,,198,198,29,,,29,,,,,,,,
Jagatsingpur,Manijanga,2009,January,,473,473,,,,,,,,,,,,
Jagatsingpur,Kujang,2009,January,,311,311,4,3,,4,,,,,,,,
Jagatsingpur,Nuagaon,2009,January,,123,123,,,,,,,,,,,,
Jagatsingpur,Raghunathpur,2009,January,,233,233,,,,,,,,,,,,
Jagatsingpur,"B.M.Hospital,Paradeep",2009,January,,52,52,1,,,1,,,,,,,,
Jagatsingpur,Biridi,2009,January,,631,631,,,,,,,,,,,,
Jagatsingpur,Mandasahi,2009,January,,240,240,,,,,,,,,,,,
Jagatsingpur,Balikuda,2009,January,,341,341,,,,,,,,,,,,
Jagatsingpur,Ersama,2009,January,,379,3179,,,,,,,,,,,,
Jajpur,Korei,2009,January,,1300,1300,22,9,,22,,,,,,,,
Jajpur,Dangadi,2009,January,,1214,1214,34,12,,34,,,,,,,,
Jajpur,Binjharpur,2009,January,,1275,1275,23,,,23,,,,,,,,
Jajpur,Barchana,2009,January,,1428,1428,46,10,,46,,,,,,,,
Jajpur,Madhuban,2009,January,,822,822,10,4,,10,,,,,,,,
Jajpur,Dharmasala,2009,January,,1390,1390,2,1,,2,,,,,,,,
Jajpur,Jajpur Hospital,2009,January,,451,451,24,18,,24,,,,,,,,
Jajpur,Markandpur,2009,January,,1049,1049,52,3,,52,,,,,,,,
Jajpur,Bard,2009,January,,991,991,3,,,3,,,,,,,,
Jajpur,Dasarathpur,2009,January,,761,761,1,,,1,,,,,,,,
Jajpur,Sukinda,2009,January,,1094,1094,49,36,,49,,,,,,,,
Jajpur,Jajpur Road Hospital,2009,January,,,,,,,,,,,,,,,
Jharsuguda,Kirimira,2009,January,,221,221,4,4,,4,,,,,,,,
Jharsuguda,Lakhanpur,2009,January,,432,432,17,17,,17,,,,,,,,
Jharsuguda,Rajpur,2009,January,,373,373,36,33,,36,,,,,,,,
Jharsuguda,Mudrajor,2009,January,,377,377,15,13,,15,,,,,,,,
Jharsuguda,"Dist. H.Q.Hospital,Jharsuguda",2009,January,,,,,,,,,,,,,,,
Jharsuguda,Kolabira,2009,January,,365,365,18,18,,18,,,,,,,,
Kalahandi,"H.Q.Hospital,Kalahandi(Bhawanipatna)",2009,January,,1337,1337,495,372,,495,,,,,,,,
Kalahandi,Koksara,2009,January,,1031,1031,105,100,,105,,,,,,,,
Kalahandi,Chilliguda,2009,January,,1022,1022,141,95,,141,,,,,,,,
Kalahandi,Jaipatna,2009,January,,761,761,49,48,,49,,,,,,,,
Kalahandi,Madanpur Rampur,2009,January,,2333,2333,283,271,,283,,,,,,,,
Kalahandi,Biswanathpur,2009,January,,1469,1469,169,119,,169,,,,,,,,
Kalahandi,Borda,2009,January,,1888,188,194,183,,194,,,,,,,,
Kalahandi,Narla,2009,January,,1537,1537,119,110,,119,,,,,,,,
Kalahandi,Pastikudi,2009,January,,1854,1854,174,159,,174,,,,,,,,
Kalahandi,Karlamunda,2009,January,,608,608,74,55,,74,,,,,,,,
Kalahandi,Parla,2009,January,,1028,1028,112,102,,112,,,,,,,,
Kalahandi,Kalampur,2009,January,,577,577,132,110,,132,,,,,,,,
Kalahandi,Th.Rampur,2009,January,,952,952,109,54,,109,,,,,,,,
Kalahandi,Chapuria,2009,January,,1208,1208,132,132,,132,,,,,,,,
Kandhamal,Tumudibandha,2009,January,,651,651,82,82,,82,,,,,,,,
Kandhamal,Gumagarh,2009,January,,703,703,234,234,,234,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2009,January,,1141,1141,234,234,,234,,,,,,,,
Kandhamal,Barkhama,2009,January,,936,936,183,181,,183,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2009,January,,522,522,60,52,,60,,,,,,,,
Kandhamal,Phiringia,2009,January,,1061,1061,145,130,,145,,,,,,,,
Kandhamal,Brahmanpad,2009,January,,717,717,75,72,,75,,,,,,,,
Kandhamal,Khajuripada,2009,January,,1179,1179,100,100,,100,,,,,,,,
Kandhamal,Gresingia,2009,January,,550,550,54,51,,53,1,,,,,,,
Kandhamal,Rakia,2009,January,,650,650,74,73,,74,1,,,,,,,
Kandhamal,Daringbadi,2009,January,,2886,2886,405,383,,405,,,,,,,,
Kandhamal,Nuagaon,2009,January,,578,578,67,65,,67,,,,,,,,
Kandhamal,Tikabali,2009,January,,921,921,61,61,,61,,,,,,,,
Kendrapara,Mahakalpara,2009,January,,518,518,3,,,3,,,,,,,,
Kendrapara,Aul,2009,January,,958,958,5,,,5,,,,,,,,
Kendrapara,Indupur,2009,January,,378,378,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2009,January,,45,45,,,,,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2009,January,,163,163,15,10,,15,,,,,,,,
Kendrapara,Marshaghai,2009,January,,709,709,2,,,2,,,,,,,,
Kendrapara,Pattamundai,2009,January,,474,474,1,,,1,,,,,,,,
Kendrapara,Rajnagar,2009,January,,395,395,,,,,,,,,,,,
Kendrapara,Patkura,2009,January,,348,348,,,,,,,,,,,,
Kendrapara,Rajkanika,2009,January,,1091,1091,5,,,5,,,,,,,,
Kendrapara,Derabish,2009,January,,395,395,,,,,,,,,,,,
Keonjhar,Bansapal,2009,January,,2594,2594,244,244,,244,,,,,,,,
Keonjhar,Udayapur,2009,January,,950,950,68,68,,68,,,,,,,,
Keonjhar,Kesadurapal(Sainkul),2009,January,,1160,1160,79,78,,79,,,,,,,,
Keonjhar,"Badbil,Govt.Hospital",2009,January,,355,355,32,30,,32,,,,,,,,
Keonjhar,Telkoi,2009,January,,2392,2392,217,209,,217,,,,,,,,
Keonjhar,Jhumpura,2009,January,,749,749,70,69,,70,,,,,,,,
Keonjhar,Bhagamunda(Harishchandrapur),2009,January,,2118,2118,284,284,,284,,,,,,,,
Keonjhar,Basudevpur,2009,January,,659,659,172,105,,171,,,,,,,,
Keonjhar,Fakirpur,2009,January,,825,825,51,49,,51,,,,,,,,
Keonjhar,"H.Q.Hospital,Keonjhar",2009,January,,,,,,,,,,,,,,,
Keonjhar,Joda Urban,2009,January,,9,9,,,,,,,,,,,,
Keonjhar,Ghatagaon,2009,January,,3753,3753,233,227,,233,,,,,,,,
Keonjhar,"Keonjhar,Municipality",2009,January,,579,579,70,60,,65,,,,,,,,
Keonjhar,Bhanda,2009,January,,1137,882,51,50,,51,,,,,,,,
Keonjhar,Patna,2009,January,,1176,1176,60,51,,60,,,,,,,,
Keonjhar,Salaria,2009,January,,801,801,20,16,,19,,,,,,,,
Keonjhar,Padampur,2009,January,,2076,2076,248,244,,248,,,,,,,,
Keonjhar,Anandapur Urban,2009,January,,313,313,27,27,,27,,,,,,,,
Khurda,Jatni,2009,January,,638,638,8,6,,8,,,,,,,,
Khurda,Balugaon,2009,January,,709,709,13,3,,13,,,,,,,,
Khurda,Tangi,2009,January,,855,855,5,2,,5,,,,,,,,
Khurda,Haldia,2009,January,,1462,1462,13,,,13,,,,,,,,
Khurda,Balakati,2009,January,,922,922,6,,,6,,,,,,,,
Khurda,Balipatna,2009,January,,1002,1002,5,,,5,,,,,,,,
Khurda,Mendhasal,2009,January,,431,431,7,,,7,,,,,,,,
Khurda,Bhubaneswar,2009,January,,1747,1747,74,73,,74,,,,,,,,
Khurda,Bankoi,2009,January,,478,478,3,7,,3,,,,,,,,
Khurda,Gambharimunda,2009,January,,858,858,26,7,,26,,,,,,,,
Khurda,Botlama,2009,January,,636,636,4,5,,4,,,,,,,,
Koaraput,Laxmipur,2009,January,,1346,1346,111,106,,111,,,,,,,,
Koaraput,Dasamantapur,2009,January,,,,,,,,,,,,,,,
Koaraput,Kunduli,2009,January,,519,519,43,43,,43,1,,,,,,,
Koaraput,Rabanguda,2009,January,,1146,1146,207,194,,207,,,,,,,,
Koaraput,Barigumma,2009,January,,1217,1217,188,183,,188,,,,,,,,
Koaraput,Bandhugaon,2009,January,,703,703,97,91,,97,,,,,,,,
Koaraput,Boipariguda,2009,January,,1308,1308,221,195,,221,1,,,,,,,
Koaraput,Nandapur,2009,January,,1139,1139,119,119,,119,,,,,,,,
Koaraput,Kundra,2009,January,,,,,,,,,,,,,,,
Koaraput,Pottangi,2009,January,,784,784,67,67,,67,,,,,,,,
Koaraput,Mathalput,2009,January,,,,,,,,,,,,,,,
Koaraput,Kotpad,2009,January,,740,740,86,86,,86,,,,,,,,
Koaraput,Narayanpatna,2009,January,,,,,,,,,,,,,,,
Koaraput,Lamtaput,2009,January,,,,,,,,,,,,,,,
Malkangiri,H.Q.Hospital Malkangiri,2009,January,,1068,1068,68,17,,68,,,,,,,,
Malkangiri,Podia,2009,January,,1174,1174,246,215,,246,,,,,,,,
Malkangiri,Khairput,2009,January,,1029,1029,84,84,,84,1,,,,,,,
Malkangiri,Koru konda,2009,January,,2288,2288,256,234,,256,,,,,,,,
Malkangiri,Mathili,2009,January,,2472,2472,316,297,,316,,,,,,,,
Malkangiri,Kalimela,2009,January,,2357,2357,196,175,,196,,,,,,,,
Malkangiri,Pandri pani,2009,January,,762,762,53,53,,53,,,,,,,,
Malkangiri,Kudumulugumma,2009,January,,659,659,63,63,,63,,,,,,,,
Mayurbhanj,Kishantandi,2009,January,,1517,1517,3,1,,3,,,,,,,,
Mayurbhanj,Kaptipada,2009,January,,1139,1139,25,25,,25,,,,,,,,
Mayurbhanj,Badampahad,2009,January,,,,,,,,,,,,,,,
Mayurbhanj,Tiring,2009,January,,427,427,23,21,,23,,,,,,,,
Mayurbhanj,Sirsha,2009,January,,475,475,5,5,,5,,,,,,,,
Mayurbhanj,Bangiriposhi,2009,January,,2059,2059,44,41,,44,,,,,,,,
Mayurbhanj,Tato,2009,January,,1306,1306,51,51,,51,,,,,,,,
Mayurbhanj,Khunta,2009,January,,1159,1159,,,,,,,,,,,,
Mayurbhanj,Roruan,2009,January,,629,629,19,16,,19,,,,,,,,
Mayurbhanj,Jamukeswar,2009,January,,778,778,37,36,,37,,,,,,,,
Mayurbhanj,Gorumahisani,2009,January,,1048,1048,85,85,,85,,,,,,,,
Mayurbhanj,Jamda,2009,January,,451,451,13,13,,13,,,,,,,,
Mayurbhanj,Sriramchandrapur,2009,January,,1754,1754,33,32,,33,,,,,,,,
Mayurbhanj,Rangamatia,2009,January,,787,787,19,19,,19,,,,,,,,
Mayurbhanj,Dukura,2009,January,,868,868,16,16,,16,,,,,,,,
Mayurbhanj,Sukruli,2009,January,,,,,,,,,,,,,,,
Mayurbhanj,Betnoti,2009,January,,2100,2100,9,1,,8,,,,,,,,
Mayurbhanj,Thakurmunda,2009,January,,2196,2196,54,54,,54,,,,,,,,
Mayurbhanj,Badasahi,2009,January,,1723,1723,30,26,,25,,,,,,,,
Mayurbhanj,Manada,2009,January,,1522,1522,36,34,,36,,,,,,,,
Mayurbhanj,Baripada Town,2009,January,,595,595,6,6,,6,,,,,,,,
Mayurbhanj,Krushnachandrapur,2009,January,,1380,1380,2,1,,2,,,,,,,,
Mayurbhanj,Bijatoala,2009,January,,1559,1559,12,12,,12,,,,,,,,
Mayurbhanj,Rasagovindpur,2009,January,,832,832,1,1,,1,,,,,,,,
Mayurbhanj,Jharadihi,2009,January,,710,710,34,30,,34,,,,,,,,
Mayurbhanj,Kostha,2009,January,,661,661,,,,,,,,,,,,
Mayurbhanj,Kuliana,2009,January,,1050,1050,17,17,,17,,,,,,,,
Nawarangpur,Dabugaon,2009,January,,,,,,,,,,,,,,,
Nawarangpur,Zonal Hospital Umerkot,2009,January,,,,,,,,,,,,,,,
Nawarangpur,Pujariguda,2009,January,,1073,1073,147,144,,147,,,,,,,,
Nawarangpur,Nandahandi,2000,January,,641,641,54,54,,54,1,,,,,,,
Nawarangpur,Nawarangapur Hospital,2009,January,,535,535,145,145,,145,,,,,,,,
Nawarangpur,Jharigaon,2009,January,,,,,,,,,,,,,,,
Nawarangpur,Papadahandi,2009,January,,1333,1333,158,157,,157,,,,,,,,
Nawarangpur,Tentulikhunti,2009,January,,891,891,74,74,,74,,,,,,,,
Nawarangpur,Chandahandi,2009,January,,543,543,67,67,,66,,,,,,,,
Nawarangpur,Sanmosigaon,2009,January,,445,445,36,36,,36,,,,,,,,
Nawarangpur,Kosagumuda,2009,January,,,,,,,,,,,,,,,
Nayagarh,Madhyakhand,2009,January,,402,402,52,50,,52,,,,,,,,
Nayagarh,Badapondusar,2009,January,,850,850,36,19,,36,,,,,,,,
Nayagarh,Rajsunakhala,2009,January,,365,365,3,3,,3,,,,,,,,
Nayagarh,Sarankul,2009,January,,758,758,13,13,,13,,,,,,,,
Nayagarh,Mahi Pur,2009,January,,771,771,62,59,,62,,,,,,,,
Nayagarh,Nuagadiasahi,2009,January,,722,722,11,11,,11,,,,,,,,
Nayagarh,Gania,2009,January,,662,662,55,47,,50,,,,,,,,
Nayagarh,Dasapalla Hospital,2009,January,,238,238,57,55,,54,,,,,,,,
Nayagarh,Bhapur,2009,January,,340,340,11,10,,11,,,,,,,,
Nayagarh,Nayagarh Hospital,2009,January,,259,259,45,35,,45,,,,,,,,
Nuapara,Khariar Road,2009,January,,1299,1299,272,240,,249,,,,,,,,
Nuapara,Khariar,2009,January,,1000,1000,349,132,,349,,,,,,,,
Nuapara,H.Q.Hospital Nuapada,2009,January,,,,,,,,,,,,,,,
Nuapara,Bhella,2009,January,,1243,1243,269,202,,250,,,,,,,,
Nuapara,Boden,2009,January,,837,837,360,136,,360,,,,,,,,
Nuapara,Sinapali,2009,January,,681,681,214,143,,214,,,,,,,,
Puri,Algum,2009,January,,385,385,2,1,,2,,,,,,,,
Puri,Kanas,2009,January,,160,160,,,,,,,,,,,,
Puri,Gop,2009,January,,311,311,,,,,,,,,,,,
Puri,Rabananuagaon,2009,January,,428,428,1,,,1,,,,,,,,
Puri,Delang,2009,January,,656,656,,,,,,,,,,,,
Puri,Charichhak,2009,January,,451,451,,,,,,,,,,,,
Puri,ChillikaNuapada,2009,January,,206,206,,,,,,,,,,,,
Puri,Bangurigaon,2009,January,,390,390,,,,,,,,,,,,
Puri,Chandanpur,2009,January,,446,446,4,1,,4,,,,,,,,
Puri,Puri Municipality,2009,January,,354,354,2,,,2,,,,,,,,
Puri,Astarang,2009,January,,339,339,,,,,,,,,,,,
Puri,Mangalpur,2009,January,,696,696,,,,,,,,,,,,
Rayagada,Jagannathpur,2009,January,,1810,1810,139,118,,139,,,,,,,,
Rayagada,Muniguda,2009,January,,1979,1979,283,283,,283,,,,,,,,
Rayagada,Bisamcuttack,2009,January,,2059,2059,219,206,,219,1,,,,,,,
Rayagada,Kasipur,2009,January,,1439,1439,237,237,,237,,,,,,,,
Rayagada,Kolnara,2009,January,,1584,1584,97,94,,97,,,,,,,,
Rayagada,K.Singpur,2009,January,,626,626,124,124,,124,1,,,,,,,
Rayagada,Padampur,2009,January,,2242,2242,220,202,,220,,,,,,,,
Rayagada,Jemadeipentha,2009,January,,1677,1677,189,185,,189,1,,,,,,,
Rayagada,Gudari,2009,January,,1608,1608,168,164,,168,,,,,,,,
Rayagada,Chandrapur,2009,January,,1233,1233,113,107,,113,,,,,,,,
Rayagada,Ramnaguda,2009,January,,,,,,,,,,,,,,,
Rayagada,Gunupur Urban,2009,January,,1013,1013,293,288,,293,,,,,,,,
Sambalpur,Urban Sambalpur,2009,January,,1115,1115,73,67,,73,,,,,,,,
Sambalpur,Kuntara,2009,January,,856,856,110,105,,105,,,,,,,,
Sambalpur,Laida,2009,January,,656,656,86,81,,83,,,,,,,,
Sambalpur,Jujomara,2009,January,,2494,2494,931,848,,903,,,,,,,,
Sambalpur,Garposh,2009,January,,1067,1067,105,101,,100,,,,,,,,
Sambalpur,Charmal,2009,January,,2267,2267,463,406,,421,,,,,,,,
Sambalpur,Fasimal,2009,January,,1372,1372,143,114,,124,,,,,,,,
Sambalpur,Themera,2009,January,,287,287,37,33,,37,,,,,,,,
Sambalpur,Naktideul,2009,January,,682,682,48,48,,48,,,,,,,,
Sambalpur,Debeipalli,2009,January,,325,325,21,19,,21,,,,,,,,
Sonepur,Dunguripali,2009,January,,811,811,14,9,,12,,,,,,,,
Sonepur,Birika,2009,January,,486,486,19,14,,19,,,,,,,,
Sonepur,Ullunda,2009,January,,1701,1701,43,22,,40,,,,,,,,
Sonepur,Dist. H.Q.Hospital Sonepur,2009,January,,971,971,159,142,,159,,,,,,,,
Sonepur,Biramaharajpur,2009,January,,731,731,57,36,,57,,,,,,,,
Sonepur,Tarva,2009,January,,322,322,5,2,,5,,,,,,,,
Sonepur,Naikenpali,2009,January,,430,430,32,11,,32,,,,,,,,
Sundargarh,Hatibari,2009,January,,1658,1658,65,65,,65,,,,,,,,
Sundargarh,Rajgangpur Municipality(Laing PHC),2009,January,,208,208,13,13,,13,,,,,,,,
Sundargarh,Birikera,2000,January,,2895,2895,300,286,,300,,,,,,,,
Sundargarh,Rourkela CT-1(Bisra PHC),2009,January,,1637,1637,179,157,,179,,,,,,,,
Sundargarh,Lahunipada,2000,January,,1243,1243,68,68,,68,1,,,,,,,
Sundargarh,Koira,2009,January,,664,664,64,64,,64,,,,,,,,
Sundargarh,Gurundia,2009,January,,1430,1430,81,80,,82,,,,,,,,
Sundargarh,Hemgiri,2009,January,,1878,1878,111,107,,111,,,,,,,,
Sundargarh,B.M Pur 2 (municipality),2009,January,,70,70,2,2,,2,,,,,,,,
Sundargarh,Laing,2009,January,,1325,1325,69,69,,69,,,,,,,,
Sundargarh,Sargipali,2009,January,,1330,1330,168,168,,168,,,,,,,,
Sundargarh,Bisra,2009,January,,1851,1851,163,143,,154,,,,,,,,
Sundargarh,Majhapara,2009,January,,469,469,17,16,,17,,,,,,,,
Sundargarh,Ekma,2009,January,,803,803,151,148,,151,1,,,,,,,
Sundargarh,Kuanramunda,2009,January,,1173,1173,93,85,,93,,,,,,,,
Sundargarh,Sundergarh Municipality(Majhapara),2009,January,,854,854,161,158,,161,,,,,,,,
Sundargarh,Kinjirikela,2009,January,,1226,1226,58,57,,58,,,,,,,,
Sundargarh,Subdega,2009,January,,1761,1761,79,74,,79,,,,,,,,
