dist,phc,yr,mnth,totfever,bsc,bse,totsp,sppf,sppv,totrt,death,totact,totinj,outbreak,totrefer,totrdt,rdtpos_pf,rdtpos_pv
Gajapati,Mohana,2004,January,,1171,1171,156,154,,156,,,,,,,,
Balasore,Anantapur,2004,January,,502,502,14,6,,14,,,,,,,,
Angul,Godibandha,2004,January,,797,797,134,69,,134,1,,,,,,,
Dhenkanal,Parjang,2004,January,,564,564,5,5,,5,,,,,,,,
Bolangir,Deogaon,2004,January,,718,718,153,15,,103,,,,,,,,
Cuttack,Niali,2004,January,,628,628,,,,,,,,,,,,
Ganjam,Buguda,2004,January,,311,311,33,30,,25,,,,,,,,
Cuttack,Berhampur(Balasore),2004,January,,570,570,28,2,,28,,,,,,,,
Cuttack,Subarnapur,2004,January,,276,276,,,,,,,,,,,,
Ganjam,Adapada,2004,January,,1323,1323,47,41,,47,,,,,,,,
Baragarh,Sohella,2004,January,,223,223,6,6,,6,,,,,,,,
Balasore,Rupsa,2004,January,,581,581,3,2,,3,,,,,,,,
Ganjam,Jagannathprasad,2004,January,,548,548,48,43,,48,,,,,,,,
Balasore,Khaira,2004,January,,945,945,31,12,,31,,,,,,,,
Ganjam,Khallikot,2004,January,,269,269,22,19,,22,,,,,,,,
Balasore,Pratappur,2004,January,,423,423,3,,,3,,,,,,,,
Dhenkanal,Khajuriakata,2004,January,,1874,1874,562,286,,554,,,,,,,,
Bhadrak,Bhadrak Town,2004,January,,133,133,6,4,,6,,,,,,,,
Gajapati,Kasinagar,2004,January,,392,392,18,18,,18,,,,,,,,
Angul,Bantala,2004,January,,540,540,168,145,,160,,,,,,,,
Ganjam,Bomkei,2004,January,,273,273,20,20,,20,,,,,,,,
Balasore,Balasore Town,2004,January,,431,431,11,10,,11,,,,,,,,
Gajapati,R.Udaygiri,2004,January,,626,626,72,43,,72,,,,,,,,
Dhenkanal,Office Clinic,2004,January,,118,118,52,53,,52,,,,,,,,
Ganjam,Polsara,2004,January,,157,157,16,16,,16,,,,,,,,
Gajapati,Gumma,2004,January,,353,353,42,41,,42,,,,,,,,
Angul,Kaniha,2004,January,,360,360,67,55,,67,,,,,,,,
Deogarh,Tileibeni,2004,January,,1229,1229,250,208,,88,,,,,,,,
Baragarh,Bhattli,2004,January,,,,,,,,,,,,,,,
Balasore,Jaleswapur,2004,January,,689,689,2,1,,2,,,,,,,,
Jagatsingpur,Ersama,2004,January,,134,134,,,,,,,,,,,,
Cuttack,Nischantkoili,2004,January,,747,747,1,,,1,,,,,,,,
Gajapati,B.K.Pada,2004,January,,1046,1046,136,136,,136,,,,,,,,
Angul,R.K.Nagar,2004,January,,739,739,137,133,,137,,,,,,,,
Ganjam,Dharakot,2004,January,,339,339,59,57,,28,,,,,,,,
Cuttack,Dampora,2004,January,,369,369,80,72,,80,,,,,,,,
Bolangir,Khaprakhol,2004,January,,672,672,145,128,,145,,,,,,,,
Cuttack,Salepur,2004,January,,503,503,11,,,11,,,,,,,,
Ganjam,Urban Bhanjanagar,2004,January,,163,163,24,9,,24,,,,,,,,
Bolangir,Sindheikela,2004,January,,815,815,23,5,,23,,,,,,,,
Bhadrak,Chandabali,2004,January,,438,438,4,,,4,,,,,,,,
Angul,Banarpal,2004,January,,221,221,33,32,,33,1,,,,,,,
Bhadrak,Basudevpur,2004,January,,569,569,2,2,,2,,,,,,,,
Ganjam,Muneipentha,2004,January,,279,279,1,1,,1,,,,,,,,
Bolangir,Loisinga,2004,January,,956,956,142,93,,142,,,,,,,,
Baragarh,Baragarh Hospital,2004,January,,317,317,2,,,2,,,,,,,,
Ganjam,Urban Chhatrapur,2004,January,,256,256,23,15,,23,,,,,,,,
Ganjam,Kukudakhandi,2004,January,,598,598,51,39,,51,,,,,,,,
Dhenkanal,"HQ Hospital,Dhenkanal",2004,January,,145,145,17,15,,17,,,,,,,,
Baragarh,Padmapur Hospital,2004,January,,407,407,114,82,,112,,,,,,,,
Baragarh,Bheden,2004,January,,601,601,40,40,,40,,,,,,,,
Ganjam,Patrapur,2004,January,,831,831,56,48,,56,,,,,,,,
Balasore,Gopalpur,2004,January,,409,409,1,,,1,,,,,,,,
Ganjam,Girisola,2004,January,,441,441,17,5,,17,,,,,,,,
Bolangir,Muribahal,2004,January,,286,286,29,5,,29,,,,,,,,
Bhadrak,Dhamnagar,2004,January,,457,457,6,,,6,,,,,,,,
Baragarh,Talpalli,2004,January,,154,154,20,20,,20,,,,,,,,
Gajapati,Urban Paralakhemundi,2004,January,,361,361,35,34,,35,,,,,,,,
Balasore,Berhampur(Balasore),2004,January,,344,344,4,4,,4,,,,,,,,
Bolangir,Gudvella,2004,January,,414,414,57,27,,57,,,,,,,,
Bhadrak,Barpada,2004,January,,655,655,2,2,,2,,,,,,,,
Cuttack,Tangi,2004,January,,528,528,5,,,5,,,,,,,,
Baragarh,Barapalli,2004,January,,244,244,16,1,,16,,,,,,,,
Deogarh,Deogaon,2004,January,,1375,1375,110,76,,108,2,,,,,,,
Deogarh,Chhatabar,2004,January,,1644,1644,136,134,,136,,,,,,,,
Ganjam,Gobra,2004,January,,396,396,29,28,,28,,,,,,,,
Balasore,Iswarpur,2004,January,,412,412,10,9,,10,,,,,,,,
Baragarh,Agalpur,2004,January,,393,393,3,3,,3,,,,,,,,
Cuttack,Mahanga,2004,January,,448,448,1,,,1,,,,,,,,
Balasore,Basta,2004,January,,518,518,7,4,,7,,,,,,,,
Bolangir,Jamugaon,2004,January,,560,560,79,57,,60,,,,,,,,
Dhenkanal,Beltikir,2004,January,,981,981,44,43,,44,,,,,,,,
Bolangir,Tureikella,2004,January,,1026,1026,140,100,,140,,,,,,,,
Angul,Khamar,2004,January,,1500,1500,133,126,,133,,,,,,,,
Balasore,Hatigarh,2004,January,,423,423,1,,,1,,,,,,,,
Dhenkanal,Mathakargola,2004,January,,672,672,73,49,,73,,,,,,,,
Ganjam,Bhatkumurda,2004,January,,472,472,18,16,,11,,,,,,,,
Jagatsingpur,Biridi,2004,January,,289,289,,,,,,,,,,,,
Ganjam,Gallery,2004,January,,508,508,42,39,,42,,,,,,,,
Ganjam,Belgaon,2004,January,,204,204,11,10,,11,,,,,,,,
Baragarh,Bhukta,2004,January,,329,329,5,3,,5,,,,,,,,
Jagatsingpur,Balikuda,2004,January,,193,193,,,,,,,,,,,,
Dhenkanal,Sriramchandrapur,2004,January,,813,813,58,49,,58,1,,,,,,,
Baragarh,Katapali,2004,January,,468,468,7,5,,7,,,,,,,,
Cuttack,Cuttack Municipality Corporation,2004,January,,803,803,12,7,,12,,,,,,,,
Cuttack,Mahidharpara,2004,January,,315,315,1,1,,1,,,,,,,,
Baragarh,Pahadsirigida,2004,January,,350,350,22,8,,22,,,,,,,,
Dhenkanal,Aimalberni,2004,January,,861,861,180,173,,166,1,,,,,,,
Deogarh,Tileibeni,2004,January,,1420,611,124,116,,88,,,,,,,,
Gajapati,Rayagada(Gajapati),2004,January,,579,579,61,57,,61,,,,,,,,
Ganjam,Balisira,2004,January,,412,412,42,42,,36,,,,,,,,
Bhadrak,Bhandaripokhari,2004,January,,603,603,2,,,2,,,,,,,,
Dhenkanal,Odapada,2004,January,,315,315,44,43,,44,,,,,,,,
Ganjam,Sumandal,2004,January,,212,212,21,17,,16,,,,,,,,
Cuttack,Krushnachandrapur,2004,January,,254,254,18,18,,18,,,,,,,,
Deogarh,Bamparda,2004,January,,1444,1444,161,131,,160,,,,,,,,
Jagatsingpur,Mandasahi,2004,January,,245,245,,,,,,,,,,,,
Bolangir,Ghasian,2004,January,,839,839,63,40,,59,,,,,,,,
Jagatsingpur,Raghunathpur,2004,January,,320,320,1,1,,1,,,,,,,,
Balasore,Remuna,2004,January,,536,536,3,3,,3,,,,,,,,
Jagatsingpur,"B.M.Hospital,Paradeep",2004,January,,46,46,,,,,,,,,,,,
Jagatsingpur,Manijanga,2004,January,,145,145,7,4,,7,,,,,,,,
Bolangir,Kholen,2004,January,,467,467,44,20,,36,,,,,,,,
Bhadrak,Agarpada,2004,January,,478,478,3,,,3,,,,,,,,
Jagatsingpur,Kujang,2004,January,,223,223,,,,,,,,,,,,
Ganjam,Shergarh,2004,January,,382,382,22,21,,22,,,,,,,,
Boudh,Aderigarh,2004,January,,769,769,35,33,,35,,,,,,,,
Bolangir,Chudapali,2004,January,,502,502,109,109,,108,,,,,,,,
Bhadrak,Tihidi,2004,January,,700,700,3,,,3,,,,,,,,
Dhenkanal,Birasal,2004,January,,652,652,40,38,,40,,,,,,,,
Cuttack,Bindharima,2004,January,,202,202,3,3,,3,,,,,,,,
Bolangir,Agalpur,2004,January,,273,273,28,12,,28,,,,,,,,
Boudh,Baunsuni,2004,January,,426,426,83,51,,83,,,,,,,,
Ganjam,Keluapali,2004,January,,436,436,13,13,,13,,,,,,,,
Boudh,Manamunda,2004,January,,1102,1102,264,174,,264,,,,,,,,
Balasore,Simulia,2004,January,,476,476,1,,,1,,,,,,,,
Ganjam,Kabisuryanagar,2004,January,,226,226,24,14,,24,,,,,,,,
Bolangir,Belpara,2004,January,,603,603,42,19,,42,,,,,,,,
Cuttack,Bentaka,2004,January,,403,403,1,,,1,,,,,,,,
Bolangir,Saintala,2004,January,,840,840,157,21,,157,,,,,,,,
Ganjam,Urban Berhampur,2004,January,,381,381,43,33,,43,,,,,,,,
Jagatsingpur,Naugaon,2004,January,,111,111,,,,,,,,,,,,
Ganjam,Badagad,2004,January,,541,541,88,74,,88,,,,,,,,
Baragarh,Jamda,2004,January,,313,313,28,16,,28,,,,,,,,
Baragarh,Bijepur,2004,January,,781,781,9,2,,9,,,,,,,,
Jajpur,Barchana,2004,January,,660,660,7,7,,7,,,,,,,,
Jajpur,Dharmasala,2004,January,,470,470,11,,,11,,,,,,,,
Jajpur,Dasarathpur,2004,January,,202,202,2,,,2,,,,,,,,
Jajpur,Madhuban,2004,January,,458,458,5,2,,5,,,,,,,,
Jajpur,Bari,2004,January,,211,211,,,,,,,,,,,,
Jajpur,Binjharpur,2004,January,,662,662,3,,,3,,,,,,,,
Jajpur,Markandpur,2004,January,,312,312,44,,,44,,,,,,,,
Jajpur,Korei,2004,January,,152,152,1,,,1,,,,,,,,
Jajpur,Dangadi,2004,January,,369,369,32,20,,32,,,,,,,,
Jajpur,Sukinda,2004,January,,564,564,37,24,,37,,,,,,,,
Jajpur,Jajpur Hospital,2004,January,,518,518,187,130,,187,,,,,,,,
Jajpur,Jajpur Road Hospital,2004,January,,286,286,15,6,,15,,,,,,,,
Jharsuguda,Rajpur,2004,January,,521,521,40,37,,40,,,,,,,,
Jharsuguda,Lakhanpur,2004,January,,699,699,99,99,,99,,,,,,,,
Jharsuguda,Kulabira,2004,January,,434,434,40,36,,40,,,,,,,,
Jharsuguda,Kirimira,2004,January,,316,316,38,34,,38,,,,,,,,
Jharsuguda,Mudrajor,2004,January,,605,605,76,65,,76,,,,,,,,
Kalahandi,"H.Q.Hospital,Kalahandi(Bhawanipatna)",2004,January,,695,695,286,233,,286,,,,,,,,
Kalahandi,Borda,2004,January,,1466,1466,126,87,,126,,,,,,,,
Kalahandi,Pastikudi,2004,January,,1203,1203,213,208,,213,,,,,,,,
Kalahandi,Th.Rampur,2004,January,,735,735,112,105,,112,,,,,,,,
Kalahandi,Madanpur Rampur,2004,January,,1674,1674,271,197,,215,,,,,,,,
Kalahandi,Karlamunda,2004,January,,345,345,29,24,,29,,,,,,,,
Kalahandi,Biswanathpur,2004,January,,1075,1075,102,62,,96,,,,,,,,
Kalahandi,Narla,2004,January,,1492,1492,128,115,,128,,,,,,,,
Kalahandi,Koksara,2004,January,,1290,1290,84,78,,81,,,,,,,,
Kalahandi,Jaipatna,2004,January,,772,772,72,64,,72,,,,,,,,
Kalahandi,Chilliguda,2004,January,,1253,1253,183,162,,183,,,,,,,,
Kalahandi,Parla,2004,January,,1476,1476,194,192,,194,,,,,,,,
Kalahandi,Chapuria,2004,January,,412,412,48,29,,48,,,,,,,,
Kalahandi,Kalampur,2004,January,,697,697,95,80,,95,,,,,,,,
Koaraput,Bandhugaon,2004,January,,529,529,73,73,,73,,,,,,,,
Koaraput,Narayanpatna,2004,January,,468,134,14,,,14,,,,,,,,
Koaraput,Laxmipur,2004,January,,726,726,77,73,,77,,,,,,,,
Koaraput,Dasarathpur,2004,January,,539,539,49,49,,49,,,,,,,,
Koaraput,Mathalput,2004,January,,554,554,70,70,,70,,,,,,,,
Koaraput,Pottangi,2004,January,,484,484,28,28,,21,,,,,,,,
Koaraput,Nandapur,2004,January,,857,857,49,49,,49,,,,,,,,
Koaraput,Lamtaput,2004,January,,416,416,33,33,,33,,,,,,,,
Koaraput,Boipariguda,2004,January,,586,586,80,77,,80,,,,,,,,
Koaraput,Kundra,2004,January,,537,537,96,96,,96,,,,,,,,
Koaraput,Rabanguda,2004,January,,721,721,111,102,,104,1,,,,,,,
Koaraput,Borigumma,2004,January,,777,777,102,97,,100,,,,,,,,
Koaraput,Kotpad,2004,January,,744,744,175,158,,166,,,,,,,,
Keonjhar,Basudevpur,2004,January,,221,221,5,5,,5,,,,,,,,
Keonjhar,Bhandaripokhari,2004,January,,509,509,38,27,,38,,,,,,,,
Keonjhar,Jhumpura,2004,January,,489,489,64,59,,64,,,,,,,,
Keonjhar,Padampur,2004,January,,595,595,56,56,,51,,,,,,,,
Keonjhar,Bansapal,2004,January,,516,516,24,24,,24,,,,,,,,
Keonjhar,Telkoi,2004,January,,1467,1467,269,268,,269,,,,,,,,
Keonjhar,Udayapur,2004,January,,316,316,62,58,,62,,,,,,,,
Keonjhar,Patna,2004,January,,434,434,49,42,,42,,,,,,,,
Keonjhar,Ghatagaon,2004,January,,961,961,92,89,,89,,,,,,,,
Keonjhar,Bhagamunda(Harishchandrapur),2004,January,,784,562,68,67,,67,,,,,,,,
Keonjhar,Kesadurapal(Sainkul),2004,January,,372,372,16,15,,15,,,,,,,,
Keonjhar,Fakirpur,2004,January,,636,636,20,20,,20,,,,,,,,
Keonjhar,Salaria,2004,January,,335,335,21,21,,21,,,,,,,,
Keonjhar,"Keonjhar,Municipality",2004,January,,728,728,42,42,,36,,,,,,,,
Keonjhar,"Badbil,Govt.Hospital",2004,January,,45,45,12,12,,12,,,,,,,,
Kandhamal,Khajuripada,2004,January,,604,604,89,89,,89,,,,,,,,
Kandhamal,Gumagarh,2004,January,,448,448,73,73,,60,,,,,,,,
Kandhamal,Phiringia,2004,January,,1421,1421,103,94,,103,,,,,,,,
Kandhamal,Tikabali,2004,January,,617,617,85,85,,85,,,,,,,,
Kandhamal,Brahmanpad,2004,January,,273,273,14,14,,14,,,,,,,,
Kandhamal,Gresingia,2004,January,,434,434,45,45,,45,,,,,,,,
Kandhamal,Rakia,2004,January,,561,561,37,34,,37,,,,,,,,
Kandhamal,Daringbadi,2004,January,,2273,2273,370,358,,370,,,,,,,,
Kandhamal,Nuagaon,2004,January,,381,381,46,46,,46,,,,,,,,
Kandhamal,Barkhama,2004,January,,578,578,107,105,,107,,,,,,,,
Kandhamal,Tumudibandha,2004,January,,444,449,42,41,,42,,,,,,,,
Kandhamal,Subarnapur,2004,January,,435,435,57,56,,57,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2004,January,,1118,1118,119,119,,119,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2004,January,,950,950,56,56,,56,,,,,,,,
Kendrapara,Aul,2004,January,,217,217,4,,,4,,,,,,,,
Kendrapara,Derabish,2004,January,,229,229,,,,,,,,,,,,
Kendrapara,Indupur,2004,January,,348,348,4,,,4,,,,,,,,
Kendrapara,Marshaghai,2004,January,,192,192,1,,,1,,,,,,,,
Kendrapara,Mahakalpara,2004,January,,167,167,1,1,,1,,,,,,,,
Kendrapara,Rajnagar,2004,January,,285,285,,,,,,,,,,,,
Kendrapara,Rajkanika,2004,January,,169,169,4,,,4,,,,,,,,
Kendrapara,Pattamundai,2004,January,,160,160,1,,,1,,,,,,,,
Kendrapara,Patkura,2004,January,,60,60,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2004,January,,11,11,,,,,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2004,January,,123,123,1,,,1,,,,,,,,
Khurda,Gambharimunda,2004,January,,317,317,32,14,,32,,,,,,,,
Khurda,Balugaon,2004,January,,187,187,2,2,,2,,,,,,,,
Khurda,Tangi,2004,January,,525,525,12,12,,12,,,,,,,,
Khurda,Bankoi,2004,January,,310,310,8,6,,8,,,,,,,,
Khurda,Botlama,2004,January,,538,538,6,,,6,,,,,,,,
Khurda,Haldia,2004,January,,692,692,8,3,,8,,,,,,,,
Khurda,Jatni,2004,January,,338,338,3,,,3,1,,,,,,,
Khurda,Mendhasal,2004,January,,158,158,,,,,,,,,,,,
Khurda,Balipatna,2004,January,,574,574,3,,,3,,,,,,,,
Khurda,Balakati,2004,January,,143,143,1,,,1,,,,,,,,
Khurda,Bhubaneswar,2004,January,,377,377,,,,,,,,,,,,
Khurda,Capital Hospital,2004,January,,987,987,92,80,,92,,,,,,,,
Khurda,Central Laboratory,2004,January,,624,624,33,5,,33,,,,,,,,
Mayurbhanj,Kaptipada,2004,January,,785,785,47,44,,47,,,,,,,,
Mayurbhanj,Sridamchandrapur,2004,January,,1500,1500,38,37,,32,,,,,,,,
Mayurbhanj,Khunta,2004,January,,800,800,11,11,,11,,,,,,,,
Mayurbhanj,Dukura,2004,January,,802,802,63,58,,63,,,,,,,,
Mayurbhanj,Badasahi,2004,January,,1220,1220,40,37,,26,,,,,,,,
Mayurbhanj,Betnoti,2004,January,,1060,1060,10,1,,10,,,,,,,,
Mayurbhanj,Kishantandi,2004,January,,1053,1053,3,3,,3,,,,,,,,
Mayurbhanj,Rasagovindpur,2004,January,,959,959,2,2,,2,,,,,,,,
Mayurbhanj,Krushnachandrapur,2004,January,,707,707,,,,,,,,,,,,
Mayurbhanj,Kostha,2004,January,,455,455,1,,,1,,,,,,,,
Mayurbhanj,Rangamatia,2004,January,,712,712,19,15,,17,,,,,,,,
Mayurbhanj,Kuliana,2004,January,,709,709,48,48,,48,,,,,,,,
Mayurbhanj,Bangiriposhi,2004,January,,1372,1372,60,57,,57,,,,,,,,
Mayurbhanj,Sirsha,2004,January,,580,580,44,29,,44,,,,,,,,
Mayurbhanj,Gorumahisani,2004,January,,1009,1009,62,62,,62,,,,,,,,
Mayurbhanj,Jharadihi,2004,January,,670,670,46,31,,46,,,,,,,,
Mayurbhanj,Tiring,2004,January,,340,340,5,5,,5,,,,,,,,
Mayurbhanj,Jamda,2004,January,,310,310,18,16,,17,,,,,,,,
Mayurbhanj,Jamukeswar,2004,January,,1188,1188,153,150,,114,,,,,,,,
Mayurbhanj,Mandasahi,2004,January,,646,646,60,58,,60,,,,,,,,
Mayurbhanj,Sukruli,2004,January,,388,388,12,12,,12,,,,,,,,
Mayurbhanj,Roruan,2004,January,,571,571,39,33,,39,,,,,,,,
Mayurbhanj,Tato,2004,January,,1313,1313,101,96,,101,,,,,,,,
Mayurbhanj,Thakurmunda,2004,January,,675,675,105,103,,95,,,,,,,,
Mayurbhanj,Baripada Town,2004,January,,634,634,16,16,,13,,,,,,,,
Malkangiri,Khairput,2004,January,,1215,1215,39,39,,39,,,,,,,,
Malkangiri,Kudumulugumma,2004,January,,1158,1158,111,111,,111,,,,,,,,
Malkangiri,Korkonda,2004,January,,2406,2406,390,383,,390,,,,,,,,
Malkangiri,Kalimela,2004,January,,2554,2554,200,168,,200,,,,,,,,
Malkangiri,Mathili,2004,January,,1801,1801,109,101,,109,,,,,,,,
Malkangiri,Malkangiri(Pandripani),2004,January,,810,810,64,64,,64,,,,,,,,
Malkangiri,Podia,2004,January,,1501,1501,259,235,,259,,,,,,,,
Nuapara,Khariar,2004,January,,940,940,495,151,,420,,,,,,,,
Nuapara,Boden,2004,January,,1113,1113,412,241,,412,,,,,,,,
Nuapara,Bhella,2004,January,,908,908,113,102,,113,,,,,,,,
Nuapara,Sinapali,2004,January,,908,908,647,360,,287,,,,,,,,
Nuapara,Khariar Road,2004,January,,1246,1246,443,339,,443,,,,,,,,
Nawarangpur,Nandahandi,2004,January,,956,956,70,70,,70,,,,,,,,
Nawarangpur,Tentulikhunti,2004,January,,503,503,43,43,,43,,,,,,,,
Nawarangpur,Kosagumuda,2004,January,,925,925,74,74,,74,,,,,,,,
Nawarangpur,Papadahandi,2004,January,,1372,1372,195,189,,192,,,,,,,,
Nawarangpur,Chandabali,2004,January,,598,598,162,160,,162,,,,,,,,
Nawarangpur,Hatabharandi,2004,January,,2233,1457,46,46,,46,,,,,,,,
Nawarangpur,Jharigaon,2004,January,,2346,2346,257,257,,241,,,,,,,,
Nawarangpur,Pujariguda,2004,January,,808,808,44,44,,44,,,,,,,,
Nawarangpur,Nawarangapur Hospital,2004,January,,326,326,79,79,,79,,,,,,,,
Nawarangpur,Zonal Hospital Umerkot,2004,January,,291,291,31,31,,31,,,,,,,,
Nayagarh,Nuagadiasahi,2004,January,,311,311,14,12,,14,,,,,,,,
Nayagarh,Badapondusar,2004,January,,623,623,17,9,,13,,,,,,,,
Nayagarh,Bhapur,2004,January,,168,168,6,6,,6,,,,,,,,
Nayagarh,Sarankul,2004,January,,650,650,13,6,,9,,,,,,,,
Nayagarh,Madhyakhand,2004,January,,446,446,43,22,,29,,,,,,,,
Nayagarh,Gania,2004,January,,780,780,81,68,,76,2,,,,,,,
Nayagarh,Nayagarh Hospital,2004,January,,333,333,26,20,,26,,,,,,,,
Nayagarh,Ranapur Hospital,2004,January,,112,112,4,,,4,,,,,,,,
Nayagarh,Dasapalla Hospital,2004,January,,303,303,45,43,,45,,,,,,,,
Nayagarh,Khandapada Hospital,2004,January,,203,203,21,17,,20,,,,,,,,
Puri,Algum,2004,January,,74,74,,,,,,,,,,,,
Puri,Astarang,2004,January,,130,130,,,,,,,,,,,,
Puri,Bangurigaon,2004,January,,263,263,,,,,,,,,,,,
Puri,Chandanpur,2004,January,,231,231,2,,,2,,,,,,,,
Puri,Charichhak,2004,January,,192,192,,,,,,,,,,,,
Puri,Delang,2004,January,,338,338,,,,,,,,,,,,
Puri,Gopalpur,2004,January,,217,217,1,,,1,,,,,,,,
Puri,Kanas,2004,January,,251,251,2,,,2,,,,,,,,
Puri,Mangalpur,2004,January,,535,535,,,,,,,,,,,,
Puri,Rabananuagaon,2004,January,,245,245,1,,,1,,,,,,,,
Puri,ChillikaNuapada,2004,January,,73,73,,,,,,,,,,,,
Puri,Puri Municipality,2004,January,,205,205,2,,,2,,,,,,,,
Puri,H.Q.Malaria Clinic,2004,January,,143,143,1,,,1,,,,,,,,
Puri,H.Q.Pathology Clinic,2004,January,,84,84,2,,,2,,,,,,,,
Rayagada,Gudari,2004,January,,1778,1778,247,230,,247,,,,,,,,
Rayagada,Chandrapur,2004,January,,947,947,75,75,,75,,,,,,,,
Rayagada,Padampur,2004,January,,1033,1033,129,125,,129,,,,,,,,
Rayagada,Ramnaguda,2004,January,,628,628,37,37,,37,,,,,,,,
Rayagada,Jemadeipentha,2004,January,,756,756,97,97,,97,,,,,,,,
Rayagada,Bisamcuttack,2004,January,,862,862,76,75,,75,,,,,,,,
Rayagada,Muniguda,2004,January,,1065,1065,136,129,,136,,,,,,,,
Rayagada,Jagannathpur,2004,January,,1331,1331,188,182,,188,,,,,,,,
Rayagada,Kolnara,2004,January,,430,430,52,44,,45,,,,,,,,
Rayagada,K.Singpur,2004,January,,512,51,86,86,,86,,,,,,,,
Rayagada,Kasipur,2004,January,,623,623,119,117,,119,,,,,,,,
Rayagada,SDH Gunupur,2004,January,,543,543,237,237,,237,,,,,,,,
Sambalpur,Urban Sambalpur,2004,January,,934,934,270,239,,263,,,,,,,,
Sambalpur,Jujomara,2004,January,,1164,1164,358,253,,325,,,,,,,,
Sambalpur,Themera,2004,January,,410,410,43,34,,43,,,,,,,,
Sambalpur,Laida,2004,January,,1016,1016,52,52,,42,,,,,,,,
Sambalpur,Debeipalli,2004,January,,340,340,12,12,,12,,,,,,,,
Sambalpur,Kutara,2004,January,,1605,1605,175,166,,175,,,,,,,,
Sambalpur,Fasimal,2004,January,,1227,1227,13,13,,13,,,,,,,,
Sambalpur,Garposh,2004,January,,897,897,176,176,,176,,,,,,,,
Sambalpur,Charmal,2004,January,,1937,1937,508,426,,508,,,,,,,,
Sambalpur,Naktideul,2004,January,,998,998,35,33,,35,,,,,,,,
Sonepur,Birika,2004,January,,232,232,9,7,,9,,,,,,,,
Sonepur,Dunguripali,2004,January,,648,648,45,23,,45,,,,,,,,
Sonepur,Tarva,2004,January,,463,463,45,13,,45,,,,,,,,
Sonepur,Naikenpali,2004,January,,413,413,26,17,,26,,,,,,,,
Sonepur,Ullunda,2004,January,,1020,1020,88,50,,88,,,,,,,,
Sonepur,Biramaharajpur,2004,January,,575,575,70,17,,70,,,,,,,,
Sonepur,Dist. H.Q.Hospital Sonepur,2004,January,,429,429,109,83,,109,,,,,,,,
Sundargarh,Hemgiri,2004,January,,1082,1082,96,92,,96,1,,,,,,,
Sundargarh,Sargipali,2004,January,,2259,2259,202,185,,202,,,,,,,,
Sundargarh,Mangaspur,2004,January,,755,755,61,60,,61,1,,,,,,,
Sundargarh,Majhapara,2004,January,,1975,1975,346,321,,338,,,,,,,,
Sundargarh,Kinjirikela,2004,January,,1755,1755,102,101,,102,,,,,,,,
Sundargarh,Subdega,2004,January,,1531,1531,122,110,,111,,,,,,,,
Sundargarh,Ekma,2004,January,,1169,1169,129,122,,129,,,,,,,,
Sundargarh,Kutara,2004,January,,1266,1266,95,91,,95,,,,,,,,
Sundargarh,Laing,2004,January,,1987,1987,136,136,,136,,,,,,,,
Sundargarh,Birikera,2004,January,,2287,2287,306,271,,271,,,,,,,,
Sundargarh,Bisra,2004,January,,4609,4609,372,345,,357,,,,,,,,
Sundargarh,Kuanramunda,2004,January,,1904,1904,342,309,,342,,,,,,,,
Sundargarh,Hatibari,2004,January,,2177,2177,254,254,,250,,,,,,,,
Sundargarh,Lahunipada,2004,January,,2324,2324,551,509,,520,,,,,,,,
Sundargarh,Koira,2004,January,,1190,1190,74,74,,74,,,,,,,,
Sundargarh,Gurundia,2004,January,,1209,1209,84,83,,84,,,,,,,,
Sundargarh,S.Balang,2004,January,,1679,1679,156,151,,156,,,,,,,,
Angul,Koshala,2004,January,,393,393,57,47,,57,,,,,,,,
Angul,Madhapur,2004,January,,991,991,214,173,,214,,,,,,,,
Balasore,SDH Nilgiri,2004,January,,104,104,9,8,,9,,,,,,,,
Gajapati,Gurandi,2004,January,,570,570,13,13,,13,,,,,,,,
Jagatsingpur,H.Q.Hospital Jagatsingpur,2004,January,,213,212,,,,,,,,,,,,
Angul,Khamar,2004,February,,1809,1809,133,127,,133,,,,,,,,
Cuttack,Krushnachandrapur,2004,February,,350,350,26,23,,26,,,,,,,,
Gajapati,Gurandi,2004,February,,414,414,10,10,,10,,,,,,,,
Dhenkanal,Parjang,2004,February,,1684,1684,58,58,,58,,,,,,,,
Bolangir,Belpara,2004,February,,649,649,53,21,,52,,,,,,,,
Bhadrak,Basudevpur,2004,February,,600,600,1,1,,1,,,,,,,,
Baragarh,Padmapur Hospital,2004,February,,413,413,79,54,,79,,,,,,,,
Jagatsingpur,Mandasahi,2004,February,,243,243,,,,,,,,,,,,
Cuttack,Mahanga,2004,February,,823,823,1,1,,1,,,,,,,,
Ganjam,Polsara,2004,February,,344,344,7,7,,7,,,,,,,,
Balasore,Iswarpur,2004,February,,189,189,,,,,,,,,,,,
Ganjam,Dharakot,2004,February,,549,549,51,51,,27,,,,,,,,
Baragarh,Barapalli,2004,February,,315,315,13,,,12,,,,,,,,
Angul,Banarpal,2004,February,,331,331,35,35,,35,,,,,,,,
Boudh,Manamunda,2004,February,,1163,1163,143,90,,143,,,,,,,,
