dist,phc,yr,mnth,totfever,bsc,bse,totsp,sppf,sppv,totrt,death,totact,totinj,outbreak,totrefer,totrdt,rdtpos_pf,rdtpos_pv
Angul,R.K.Nagar,2008,June,,1031,1031,123,121,,123,,,,,,,,
Angul,Khamar,2008,July,,3104,3104,276,267,,276,,,,,,,,
Angul,Kaniha,2008,July,,2243,2243,204,170,,204,,,,,,,,
Angul,Banarpal,2008,July,,2248,2248,224,217,,224,,,,,,,,
Angul,Godibandha,2008,July,,1384,1384,131,52,,131,,,,,,,,
Angul,Bantala,2008,July,,4306,4306,315,299,,315,,,,,,,,
Angul,Koshala,2008,July,,3451,3451,392,370,,392,,,,,,,,
Angul,Madhapur,2008,July,,2762,2762,163,139,,163,,,,,,,,
Angul,R.K.Nagar,2008,July,,1502,1502,155,151,,155,,,,,,,,
Angul,Khamar,2008,August,,2583,2583,239,232,,239,,,,,,,,
Angul,Kaniha,2008,August,,2264,2264,244,196,,244,,,,,,,,
Angul,Banarpal,2008,August,,2682,2682,263,255,,263,,,,,,,,
Angul,Godibandha,2008,August,,1397,1397,138,48,,138,,,,,,,,
Angul,Bantala,2008,August,,3444,3444,227,217,,227,,,,,,,,
Angul,Koshala,2008,August,,2321,2321,218,207,,218,,,,,,,,
Angul,Madhapur,2008,August,,2321,2321,140,116,,140,,,,,,,,
Angul,R.K.Nagar,2008,August,,756,756,84,76,,84,,,,,,,,
Angul,Khamar,2008,September,,1922,1922,124,122,,124,,,,,,,,
Angul,Kaniha,2008,September,,2456,2456,229,188,,229,,,,,,,,
Angul,Banarpal,2008,September,,2092,2092,171,162,,171,,,,,,,,
Angul,Godibandha,2008,September,,973,973,157,50,,157,,,,,,,,
Angul,Bantala,2008,September,,2280,2280,179,169,,179,,,,,,,,
Angul,Koshala,2008,September,,2376,2376,218,207,,218,,,,,,,,
Angul,Madhapur,2008,September,,2300,2300,139,125,,139,,,,,,,,
Angul,R.K.Nagar,2008,September,,883,883,121,115,,121,,,,,,,,
Angul,Khamar,2008,October,,2211,2211,181,174,,181,,,,,,,,
Angul,Kaniha,2008,October,,2351,2351,169,149,,169,,,,,,,,
Angul,Banarpal,2008,October,,2256,2256,245,237,,245,,,,,,,,
Angul,Godibandha,2008,October,,1547,1547,185,61,,185,,,,,,,,
Angul,Bantala,2008,October,,2115,2115,146,142,,146,,,,,,,,
Angul,Koshala,2008,October,,2840,2840,264,247,,264,,,,,,,,
Angul,Madhapur,2008,October,,1768,1768,151,130,,151,,,,,,,,
Angul,R.K.Nagar,2008,October,,890,890,115,112,,115,,,,,,,,
Angul,Khamar,2008,November,,1784,1784,228,219,,228,,,,,,,,
Angul,Kaniha,2008,November,,2502,2502,165,150,,165,,,,,,,,
Angul,Banarpal,2008,November,,2792,2792,191,179,,191,,,,,,,,
Angul,Godibandha,2008,November,,1606,1606,167,57,,167,,,,,,,,
Angul,Bantala,2008,November,,2454,2454,136,132,,136,,,,,,,,
Angul,Koshala,2008,November,,2766,2766,290,277,,290,,,,,,,,
Angul,Madhapur,2008,November,,1908,1908,140,111,,140,,,,,,,,
Angul,R.K.Nagar,2008,November,,1006,1006,151,141,,151,,,,,,,,
Angul,Khamar,2008,December,,1488,1488,217,206,,217,,,,,,,,
Angul,Kaniha,2008,December,,2244,2244,181,168,,181,,,,,,,,
Angul,Banarpal,2008,December,,2618,2618,148,135,,148,,,,,,,,
Angul,Godibandha,2008,December,,1864,1864,124,65,,124,,,,,,,,
Angul,Bantala,2008,December,,2115,2115,146,140,,146,,,,,,,,
Angul,Koshala,2008,December,,2372,2372,164,154,,164,,,,,,,,
Angul,Madhapur,2008,December,,2101,2101,178,157,,178,,,,,,,,
Angul,R.K.Nagar,2008,December,,983,983,178,172,,178,,,,,,,,
Balasore,Jaleswapur,2008,January,,421,421,3,,,3,,,,,,,,
Balasore,Pratappur,2008,January,,454,454,2,2,,2,,,,,,,,
Balasore,Rupsa,2008,January,,864,864,5,,,5,,,,,,,,
Balasore,Hatigarh,2008,January,,873,873,3,,,3,,,,,,,,
Balasore,Basta,2008,January,,240,240,2,1,,2,,,,,,,,
Balasore,Remuna,2008,January,,418,418,1,1,,1,,,,,,,,
Balasore,Gopalpur,2008,January,,220,220,1,,,1,,,,,,,,
Balasore,Anantapur,2008,January,,412,412,6,2,,6,,,,,,,,
Balasore,Khaira,2008,January,,498,498,6,5,,6,,,,,,,,
Balasore,Simulia,2008,January,,321,321,3,1,,3,,,,,,,,
Balasore,Balasore Town,2008,January,,630,630,6,5,,6,,,,,,,,
Balasore,Iswarpur,2008,January,,517,517,5,5,,5,,,,,,,,
Balasore,Nilagiri S.D.H,2008,January,,42,42,6,6,,6,,,,,,,,
Balasore,Jaleswapur,2008,February,,785,785,6,,,6,,,,,,,,
Balasore,Pratappur,2008,February,,591,591,3,3,,3,,,,,,,,
Balasore,Rupsa,2008,February,,1076,1076,2,,,2,,,,,,,,
Balasore,Hatigarh,2008,February,,1251,1251,5,1,,5,,,,,,,,
Balasore,Basta,2008,February,,222,222,2,1,,2,,,,,,,,
Balasore,Remuna,2008,February,,588,588,4,2,,4,,,,,,,,
Balasore,Gopalpur,2008,February,,354,354,,,,,,,,,,,,
Balasore,Anantapur,2008,February,,435,435,4,2,,4,,,,,,,,
Balasore,Khaira,2008,February,,588,588,1,1,,1,,,,,,,,
Balasore,Simulia,2008,February,,351,351,5,1,,5,,,,,,,,
Balasore,Balasore Town,2008,February,,373,373,,,,,,,,,,,,
Balasore,Berhampur(Balasore),2008,February,,803,803,8,5,,8,,,,,,,,
Balasore,Iswarpur,2008,February,,200,200,5,5,,5,,,,,,,,
Balasore,Nilagiri S.D.H,2008,February,,28,28,5,5,,5,,,,,,,,
Balasore,Jaleswapur,2008,March,,1073,1073,4,,,4,,,,,,,,
Balasore,Pratappur,2008,March,,665,665,3,3,,3,,,,,,,,
Balasore,Rupsa,2008,March,,898,898,3,,,3,,,,,,,,
Balasore,Hatigarh,2008,March,,1157,1157,5,1,,5,,,,,,,,
Balasore,Basta,2008,March,,267,267,4,3,,4,,,,,,,,
Balasore,Remuna,2008,March,,545,545,3,2,,3,,,,,,,,
Balasore,Gopalpur,2008,March,,230,230,4,2,,4,,,,,,,,
Balasore,Anantapur,2008,March,,290,290,2,1,,2,,,,,,,,
Balasore,Khaira,2008,March,,517,517,1,,,1,,,,,,,,
Balasore,Simulia,2008,March,,326,326,1,,,1,,,,,,,,
Balasore,Balasore Town,2008,March,,282,282,2,2,,2,,,,,,,,
Balasore,Berhampur(Balasore),2008,March,,500,500,30,20,,30,,,,,,,,
Balasore,Iswarpur,2008,March,,313,313,5,1,,5,,,,,,,,
Balasore,Nilagiri S.D.H,2008,March,,60,60,5,4,,5,,,,,,,,
Balasore,Jaleswapur,2008,April,,634,634,6,,,6,,,,,,,,
Balasore,Pratappur,2008,April,,411,411,5,5,,5,,,,,,,,
Balasore,Rupsa,2008,April,,669,669,4,1,,4,,,,,,,,
Balasore,Hatigarh,2008,April,,1016,1016,7,3,,7,,,,,,,,
Balasore,Basta,2008,April,,315,315,6,5,,6,,,,,,,,
Balasore,Remuna,2008,April,,590,590,5,3,,5,,,,,,,,
Balasore,Gopalpur,2008,April,,563,563,6,2,,6,,,,,,,,
Balasore,Anantapur,2008,April,,388,388,50,18,,50,,,,,,,,
Balasore,Khaira,2008,April,,675,675,10,6,,10,,,,,,,,
Balasore,Simulia,2008,April,,357,357,1,1,,1,,,,,,,,
Balasore,Balasore Town,2008,April,,261,261,9,9,,9,,,,,,,,
Balasore,Iswarpur,2008,April,,369,369,6,5,,6,,,,,,,,
Balasore,Nilagiri S.D.H,2008,April,,80,80,8,3,,8,,,,,,,,
Balasore,Jaleswapur,2008,May,,780,780,8,1,,8,,,,,,,,
Balasore,Pratappur,2008,May,,513,513,7,6,,7,,,,,,,,
Balasore,Rupsa,2008,May,,737,737,3,,,3,,,,,,,,
Balasore,Hatigarh,2008,May,,1386,1386,4,,,4,,,,,,,,
Balasore,Remuna,2008,May,,650,650,9,7,,9,,,,,,,,
Balasore,Gopalpur,2008,May,,816,816,6,5,,6,,,,,,,,
Balasore,Anantapur,2008,May,,551,551,20,1,,20,,,,,,,,
Balasore,Khaira,2008,May,,788,788,10,7,,10,,,,,,,,
Balasore,Simulia,2008,May,,409,409,,,,,,,,,,,,
Balasore,Balasore Town,2008,May,,302,302,4,3,,4,,,,,,,,
Balasore,Iswarpur,2008,May,,475,475,10,10,,10,,,,,,,,
Balasore,Nilagiri S.D.H,2008,May,,68,68,9,7,,9,,,,,,,,
Balasore,Jaleswapur,2008,June,,723,723,5,,,5,,,,,,,,
Balasore,Pratappur,2008,June,,546,546,3,3,,3,,,,,,,,
Balasore,Rupsa,2008,June,,918,918,4,,,4,,,,,,,,
Balasore,Hatigarh,2008,June,,1103,1103,6,1,,6,,,,,,,,
Balasore,Basta,2008,June,,660,660,6,4,,6,,,,,,,,
Balasore,Remuna,2008,June,,982,982,5,5,,5,,,,,,,,
Balasore,Gopalpur,2008,June,,1354,1354,10,5,,10,,,,,,,,
Balasore,Anantapur,2008,June,,665,665,47,15,,47,,,,,,,,
Balasore,Khaira,2008,June,,636,636,6,4,,6,,,,,,,,
Balasore,Simulia,2008,June,,660,660,1,,,1,,,,,,,,
Balasore,Balasore Town,2008,June,,272,272,3,1,,3,,,,,,,,
Balasore,Berhampur(Balasore),2008,June,,592,592,56,51,,56,,,,,,,,
Balasore,Iswarpur,2008,June,,442,442,3,3,,3,,,,,,,,
Balasore,Nilagiri S.D.H,2008,June,,89,89,8,5,,8,,,,,,,,
Balasore,Jaleswapur,2008,July,,1580,1580,11,,,11,,,,,,,,
Balasore,Pratappur,2008,July,,760,760,2,2,,2,,,,,,,,
Balasore,Rupsa,2008,July,,1517,1517,3,,,3,,,,,,,,
Balasore,Hatigarh,2008,July,,2249,2249,6,1,,6,,,,,,,,
Balasore,Basta,2008,July,,744,744,16,10,,16,,,,,,,,
Balasore,Remuna,2008,July,,1508,1508,28,25,,28,,,,,,,,
Balasore,Gopalpur,2008,July,,1498,1498,9,4,,9,,,,,,,,
Balasore,Anantapur,2008,July,,978,978,96,24,,96,,,,,,,,
Balasore,Khaira,2008,July,,1338,1338,11,9,,11,,,,,,,,
Balasore,Simulia,2008,July,,1675,1675,5,4,,5,,,,,,,,
Balasore,Balasore Town,2008,July,,588,588,4,4,,4,,,,,,,,
Balasore,Berhampur(Balasore),2008,July,,1636,1636,70,69,,70,,,,,,,,
Balasore,Iswarpur,2008,July,,776,776,7,6,,7,,,,,,,,
Balasore,Nilagiri S.D.H,2008,July,,135,135,10,7,,10,,,,,,,,
Balasore,Jaleswapur,2008,August,,964,964,12,8,,12,,,,,,,,
Balasore,Pratappur,2008,August,,877,877,2,2,,2,,,,,,,,
Balasore,Rupsa,2008,August,,1459,1459,8,1,,8,,,,,,,,
Balasore,Hatigarh,2008,August,,1341,1341,5,,,5,,,,,,,,
Balasore,Basta,2008,August,,638,638,18,14,,18,,,,,,,,
Balasore,Remuna,2008,August,,965,965,14,13,,14,,,,,,,,
Balasore,Gopalpur,2008,August,,994,994,6,2,,6,,,,,,,,
Balasore,Anantapur,2008,August,,860,860,64,15,,64,,,,,,,,
Balasore,Khaira,2008,August,,816,816,9,4,,9,,,,,,,,
Balasore,Simulia,2008,August,,765,765,5,3,,5,,,,,,,,
Balasore,Balasore Town,2008,August,,319,319,4,4,,4,1,,,,,,,
Balasore,Berhampur(Balasore),2008,August,,2105,2105,75,74,,75,,,,,,,,
Balasore,Iswarpur,2008,August,,698,698,3,3,,3,,,,,,,,
Balasore,Nilagiri S.D.H,2008,August,,77,77,6,5,,6,,,,,,,,
Balasore,Jaleswapur,2008,September,,1329,1329,10,1,,10,,,,,,,,
Balasore,Pratappur,2008,September,,535,535,1,1,,1,,,,,,,,
Balasore,Rupsa,2008,September,,1081,1081,4,,,4,,,,,,,,
Balasore,Hatigarh,2008,September,,1578,1578,6,,,6,,,,,,,,
Balasore,Basta,2008,September,,744,744,15,8,,15,,,,,,,,
Balasore,Remuna,2008,September,,1014,1014,17,16,,17,,,,,,,,
Balasore,Gopalpur,2008,September,,1378,1378,7,4,,7,,,,,,,,
Balasore,Anantapur,2008,September,,1109,1109,88,28,,88,,,,,,,,
Balasore,Khaira,2008,September,,750,750,7,4,,7,,,,,,,,
Balasore,Simulia,2008,September,,815,815,2,1,,2,,,,,,,,
Balasore,Balasore Town,2008,September,,361,361,10,9,,10,,,,,,,,
Balasore,Berhampur(Balasore),2008,September,,1582,1582,136,135,,136,,,,,,,,
Balasore,Iswarpur,2008,September,,909,909,12,10,,12,,,,,,,,
Balasore,Nilagiri S.D.H,2008,September,,60,60,3,2,,3,,,,,,,,
Balasore,Jaleswapur,2008,October,,944,944,11,,,11,,,,,,,,
Balasore,Pratappur,2008,October,,972,972,2,1,,2,,,,,,,,
Balasore,Rupsa,2008,October,,1573,1573,7,1,,7,,,,,,,,
Balasore,Hatigarh,2008,October,,1214,1214,6,,,6,,,,,,,,
Balasore,Basta,2008,October,,669,669,20,14,,20,,,,,,,,
Balasore,Remuna,2008,October,,1052,1052,4,3,,4,,,,,,,,
Balasore,Gopalpur,2008,October,,1301,1301,9,5,,9,,,,,,,,
Balasore,Anantapur,2008,October,,1598,1598,38,11,,38,,,,,,,,
Balasore,Khaira,2008,October,,977,977,10,8,,10,,,,,,,,
Balasore,Simulia,2008,October,,649,649,3,1,,3,,,,,,,,
Balasore,Balasore Town,2008,October,,266,266,,,,,,,,,,,,
Balasore,Berhampur(Balasore),2008,October,,1572,1572,110,109,,110,,,,,,,,
Balasore,Iswarpur,2008,October,,992,992,10,7,,10,,,,,,,,
Balasore,Nilagiri S.D.H,2008,October,,91,91,6,3,,6,,,,,,,,
Balasore,Jaleswapur,2008,November,,1101,1101,18,9,,18,,,,,,,,
Balasore,Pratappur,2008,November,,765,765,1,1,,1,,,,,,,,
Balasore,Rupsa,2008,November,,1278,1278,3,1,,3,,,,,,,,
Balasore,Hatigarh,2008,November,,1452,1452,6,1,,6,,,,,,,,
Balasore,Basta,2008,November,,537,537,11,5,,11,,,,,,,,
Balasore,Remuna,2008,November,,1059,1059,3,3,,3,,,,,,,,
Balasore,Gopalpur,2008,November,,1061,1061,3,2,,3,,,,,,,,
Balasore,Anantapur,2008,November,,1601,1601,32,15,,32,,,,,,,,
Balasore,Khaira,2008,November,,644,644,8,4,,8,,,,,,,,
Balasore,Simulia,2008,November,,507,507,1,,,1,,,,,,,,
Balasore,Balasore Town,2008,November,,240,240,2,1,,2,,,,,,,,
Balasore,Berhampur(Balasore),2008,November,,1883,1883,89,89,,89,,,,,,,,
Balasore,Iswarpur,2008,November,,732,732,7,6,,7,,,,,,,,
Balasore,Nilagiri S.D.H,2008,November,,70,70,2,1,,1,,,,,,,,
Balasore,Jaleswapur,2008,December,,716,716,8,3,,8,,,,,,,,
Balasore,Pratappur,2008,December,,718,718,2,2,,2,,,,,,,,
Balasore,Rupsa,2008,December,,711,711,2,,,2,,,,,,,,
Balasore,Hatigarh,2008,December,,883,883,2,,,2,,,,,,,,
Balasore,Basta,2008,December,,355,355,2,1,,2,,,,,,,,
Balasore,Remuna,2008,December,,791,791,2,,,2,,,,,,,,
Balasore,Gopalpur,2008,December,,1014,1014,5,4,,5,,,,,,,,
Balasore,Anantapur,2008,December,,1494,1494,26,8,,26,,,,,,,,
Balasore,Khaira,2008,December,,564,564,4,3,,4,,,,,,,,
Balasore,Simulia,2008,December,,365,365,2,2,,2,,,,,,,,
Balasore,Balasore Town,2008,December,,292,292,2,,,2,1,,,,,,,
Balasore,Berhampur(Balasore),2008,December,,1201,1201,64,63,,64,,,,,,,,
Balasore,Iswarpur,2008,December,,700,700,7,7,,7,,,,,,,,
Balasore,Nilagiri S.D.H,2008,December,,47,47,3,3,,3,,,,,,,,
Baragarh,Katapali,2008,January,,753,753,10,8,,10,,,,,,,,
Baragarh,Pahadsirigida,2008,January,,744,744,21,3,,21,,,,,,,,
Baragarh,Bhukta,2008,January,,318,318,4,4,,4,,,,,,,,
Baragarh,Bhattli,2008,January,,497,497,12,11,,12,,,,,,,,
Baragarh,Bheden,2008,January,,981,981,30,11,,30,,,,,,,,
Baragarh,Agalpur,2008,January,,837,837,12,2,,12,,,,,,,,
Baragarh,Sohella,2008,January,,557,557,5,5,,5,,,,,,,,
Baragarh,Bijepur,2008,January,,601,601,,,,,,,,,,,,
Baragarh,Talpalli,2008,January,,446,446,10,9,,10,,,,,,,,
Baragarh,Jamala,2008,January,,661,611,27,26,,27,,,,,,,,
Baragarh,Bukramunda,2008,January,,532,532,15,15,,15,,,,,,,,
Baragarh, Dova,2008,January,,373,373,6,4,,6,,,,,,,,
Baragarh,Baragarh Hospital,2008,January,,210,210,12,4,,12,,,,,,,,
Baragarh,Padmapur Hospital,2008,January,,155,155,10,5,,9,,,,,,,,
Baragarh,Barapalli,2008,January,,104,104,6,2,,6,,,,,,,,
Baragarh,Katapali,2008,February,,745,745,7,2,,7,,,,,,,,
Baragarh,Pahadsirigida,2008,February,,805,805,15,3,,15,,,,,,,,
Baragarh,Bhukta,2008,February,,380,380,3,2,,3,,,,,,,,
Baragarh,Bhattli,2008,February,,216,216,6,3,,6,,,,,,,,
Baragarh,Bheden,2008,February,,1047,1047,38,13,,38,,,,,,,,
Baragarh,Agalpur,2008,February,,785,785,4,2,,4,,,,,,,,
Baragarh,Sohella,2008,February,,555,555,6,6,,6,,,,,,,,
Baragarh,Bijepur,2008,February,,869,869,,,,,,,,,,,,
Baragarh,Talpalli,2008,February,,314,314,3,3,,3,,,,,,,,
Baragarh,Jamala,2008,February,,442,442,6,6,,6,,,,,,,,
Baragarh,Bukramunda,2008,February,,426,426,12,10,,15,,,,,,,,
Baragarh, Dova,2008,February,,373,373,4,4,,4,,,,,,,,
Baragarh,Baragarh Hospital,2008,February,,208,208,12,3,,12,,,,,,,,
Baragarh,Padmapur Hospital,2008,February,,220,220,7,4,,6,,,,,,,,
Baragarh,Barapalli,2008,February,,94,94,1,,,1,,,,,,,,
Baragarh,Katapali,2008,March,,828,828,9,9,,9,,,,,,,,
Baragarh,Pahadsirigida,2008,March,,821,821,14,5,,14,,,,,,,,
Baragarh,Bhukta,2008,March,,281,281,3,2,,3,,,,,,,,
Baragarh,Bhattli,2008,March,,246,246,4,2,,4,,,,,,,,
Baragarh,Bheden,2008,March,,668,668,25,9,,25,,,,,,,,
Baragarh,Agalpur,2008,March,,653,653,5,2,,5,,,,,,,,
Baragarh,Sohella,2008,March,,601,601,8,8,,8,,,,,,,,
Baragarh,Bijepur,2008,March,,627,627,,,,,,,,,,,,
Baragarh,Talpalli,2008,March,,389,389,5,5,,5,,,,,,,,
Baragarh,Jamala,2008,March,,577,577,14,13,,14,,,,,,,,
Baragarh,Bukramunda,2008,March,,455,455,8,8,,8,,,,,,,,
Baragarh, Dova,2008,March,,198,198,1,1,,1,,,,,,,,
Baragarh,Baragarh Hospital,2008,March,,273,273,8,1,,8,,,,,,,,
Baragarh,Padmapur Hospital,2008,March,,208,208,8,2,,8,,,,,,,,
Baragarh,Barapalli,2008,March,,118,118,2,,,2,,,,,,,,
Baragarh,Katapali,2008,April,,684,684,6,5,,6,,,,,,,,
Baragarh,Pahadsirigida,2008,April,,703,703,17,2,,17,,,,,,,,
Baragarh,Bhukta,2008,April,,252,252,4,4,,4,,,,,,,,
Baragarh,Bhattli,2008,April,,133,133,1,1,,1,,,,,,,,
Baragarh,Bheden,2008,April,,404,404,12,3,,12,,,,,,,,
Baragarh,Agalpur,2008,April,,851,851,16,13,,16,,,,,,,,
Baragarh,Sohella,2008,April,,504,504,7,7,,7,,,,,,,,
Baragarh,Bijepur,2008,April,,560,560,1,,,1,,,,,,,,
Baragarh,Talpalli,2008,April,,344,344,6,5,,6,,,,,,,,
Baragarh,Jamala,2008,April,,466,466,16,15,,16,,,,,,,,
Baragarh,Bukramunda,2008,April,,411,411,13,13,,13,,,,,,,,
Baragarh, Dova,2008,April,,484,484,12,9,,12,,,,,,,,
Baragarh,Baragarh Hospital,2008,April,,140,140,2,1,,2,,,,,,,,
Baragarh,Padmapur Hospital,2008,April,,154,154,11,9,,10,,,,,,,,
Baragarh,Barapalli,2008,April,,130,130,2,1,,2,,,,,,,,
Baragarh,Katapali,2008,May,,664,664,9,8,,9,,,,,,,,
Baragarh,Pahadsirigida,2008,May,,706,706,12,,,12,,,,,,,,
Baragarh,Bhukta,2008,May,,307,307,5,5,,5,,,,,,,,
Baragarh,Bhattli,2008,May,,334,334,3,3,,3,,,,,,,,
Baragarh,Bheden,2008,May,,551,551,20,8,,20,,,,,,,,
Baragarh,Agalpur,2008,May,,650,650,5,2,,5,,,,,,,,
Baragarh,Sohella,2008,May,,553,553,8,8,,8,,,,,,,,
Baragarh,Bijepur,2008,May,,881,881,,,,,,,,,,,,
Baragarh,Talpalli,2008,May,,373,373,8,6,,8,,,,,,,,
Baragarh,Jamala,2008,May,,445,445,18,18,,18,,,,,,,,
Baragarh,Bukramunda,2008,May,,447,447,12,12,,12,,,,,,,,
Baragarh, Dova,2008,May,,405,405,19,16,,19,,,,,,,,
Baragarh,Baragarh Hospital,2008,May,,294,294,5,2,,5,,,,,,,,
Baragarh,Padmapur Hospital,2008,May,,123,123,,,,,,,,,,,,
Baragarh,Barapalli,2008,May,,128,128,1,1,,1,,,,,,,,
Baragarh,Katapali,2008,June,,951,951,6,4,,6,,,,,,,,
Baragarh,Pahadsirigida,2008,June,,1753,1753,28,7,,28,,,,,,,,
Baragarh,Bhukta,2008,June,,307,307,5,5,,5,,,,,,,,
Baragarh,Bhattli,2008,June,,567,567,11,11,,11,,,,,,,,
Baragarh,Bheden,2008,June,,768,768,24,12,,24,,,,,,,,
Baragarh,Agalpur,2008,June,,881,881,11,9,,11,,,,,,,,
Baragarh,Sohella,2008,June,,782,782,4,4,,4,,,,,,,,
Baragarh,Bijepur,2008,June,,1054,1054,,,,,,,,,,,,
Baragarh,Talpalli,2008,June,,600,600,8,6,,8,,,,,,,,
Baragarh,Jamala,2008,June,,825,825,17,16,,17,,,,,,,,
Baragarh,Bukramunda,2008,June,,559,559,30,30,,30,,,,,,,,
Baragarh, Dova,2008,June,,174,174,12,11,,12,,,,,,,,
Baragarh,Baragarh Hospital,2008,June,,298,298,6,2,,6,,,,,,,,
Baragarh,Barapalli,2008,June,,116,116,1,1,,1,,,,,,,,
Baragarh,Katapali,2008,July,,2368,2368,19,13,,19,,,,,,,,
Baragarh,Pahadsirigida,2008,July,,2371,2371,21,3,,21,,,,,,,,
Baragarh,Bhukta,2008,July,,646,646,22,19,,22,,,,,,,,
Baragarh,Bhattli,2008,July,,1336,1336,42,36,,42,,,,,,,,
Baragarh,Bheden,2008,July,,1359,1359,76,28,,76,,,,,,,,
Baragarh,Agalpur,2008,July,,2200,2200,131,112,,131,,,,,,,,
Baragarh,Sohella,2008,July,,1768,1768,25,25,,25,,,,,,,,
Baragarh,Bijepur,2008,July,,1115,1115,4,4,,4,,,,,,,,
Baragarh,Talpalli,2008,July,,1498,1498,24,20,,24,,,,,,,,
Baragarh,Jamala,2008,July,,873,873,41,35,,41,,,,,,,,
Baragarh,Bukramunda,2008,July,,844,844,46,,,46,,,,,,,,
Baragarh, Dova,2008,July,,598,598,49,43,,49,,,,,,,,
Baragarh,Baragarh Hospital,2008,July,,617,617,31,9,,31,,,,,,,,
Baragarh,Barapalli,2008,July,,243,234,5,4,,5,,,,,,,,
Baragarh,Katapali,2008,August,,1869,1869,13,9,,13,,,,,,,,
Baragarh,Pahadsirigida,2008,August,,2382,2382,15,3,,15,,,,,,,,
Baragarh,Bhukta,2008,August,,685,685,30,26,,30,,,,,,,,
Baragarh,Bhattli,2008,August,,921,921,35,32,,35,,,,,,,,
Baragarh,Bheden,2008,August,,912,912,59,19,,59,,,,,,,,
Baragarh,Agalpur,2008,August,,1611,1611,75,60,,75,,,,,,,,
Baragarh,Sohella,2008,August,,1369,1369,32,32,,32,,,,,,,,
Baragarh,Bijepur,2008,August,,1397,1397,2,1,,2,,,,,,,,
Baragarh,Talpalli,2008,August,,1228,1228,43,36,,43,,,,,,,,
Baragarh,Jamala,2008,August,,1211,1211,34,29,,34,,,,,,,,
Baragarh,Bukramunda,2008,August,,1426,1426,69,69,,69,,,,,,,,
