,Year,Month,Min_Temp,Max_Temp,Precipitation,Malaria_Cases
116,2012,9,25.700000000000003,31.8,189,12.0
117,2012,10,22.200000000000003,30.400000000000002,90,12.0
118,2012,11,18.1,28.200000000000003,177,9.0
119,2012,12,14.9,26.8,4,8.0
120,2013,1,14.9,26.400000000000002,2,6.0
121,2013,2,17.8,29.0,5,4.0
122,2013,3,22.400000000000002,33.6,1,10.0
123,2013,4,24.900000000000002,35.2,49,13.0
124,2013,5,26.700000000000003,34.7,81,12.0
125,2013,6,25.5,33.9,310,11.0
126,2013,7,25.700000000000003,31.8,293,8.0
127,2013,8,25.6,31.3,224,13.0
128,2013,9,25.700000000000003,31.900000000000002,334,8.0
129,2013,10,23.1,29.1,326,11.0
130,2013,11,16.6,28.200000000000003,1,9.0
131,2013,12,14.5,25.6,0,4.0
