,Year,Month,Min_Temp,Max_Temp,Precipitation,Malaria_Cases
115,2012,8,25.6,31.700000000000003,269,82.0
116,2012,9,25.400000000000002,32.1,181,63.0
117,2012,10,22.900000000000002,32.2,77,38.0
118,2012,11,18.8,29.8,161,20.0
119,2012,12,15.5,28.3,2,32.0
120,2013,1,15.3,28.0,2,17.0
121,2013,2,17.6,30.200000000000003,4,25.0
122,2013,3,21.8,35.0,1,26.0
123,2013,4,24.200000000000003,36.4,62,27.0
124,2013,5,26.200000000000003,36.1,82,35.0
125,2013,6,25.0,34.7,320,35.0
126,2013,7,25.3,31.8,319,49.0
127,2013,8,25.200000000000003,31.5,185,58.0
128,2013,9,25.400000000000002,32.2,324,41.0
129,2013,10,23.8,30.900000000000002,389,44.0
130,2013,11,17.5,30.0,1,45.0
131,2013,12,15.3,27.1,0,60.0
