,Year,Month,Min_Temp,Max_Temp,Precipitation,Malaria_Cases
116,2012,9,25.900000000000002,31.1,262,41.0
117,2012,10,22.3,30.700000000000003,113,15.0
118,2012,11,17.1,29.900000000000002,86,25.0
119,2012,12,13.8,27.700000000000003,10,21.0
120,2013,1,12.8,26.900000000000002,7,21.0
121,2013,2,16.5,29.400000000000002,10,15.0
122,2013,3,20.8,34.0,3,26.0
123,2013,4,24.1,35.1,60,22.0
124,2013,5,25.900000000000002,34.300000000000004,104,14.0
125,2013,6,25.5,33.9,313,30.0
126,2013,7,26.1,31.900000000000002,257,47.0
127,2013,8,25.8,31.200000000000003,333,35.0
128,2013,9,25.700000000000003,31.6,353,32.0
129,2013,10,23.200000000000003,29.5,252,23.0
130,2013,11,16.2,28.6,0,23.0
131,2013,12,13.8,25.700000000000003,0,22.0
