,Year,Month,Min_Temp,Max_Temp,Precipitation,Malaria_Cases
113,2012,6,27.6,36.800000000000004,143,1014.0
114,2012,7,23.5,29.700000000000003,603,1747.0
115,2012,8,24.0,30.200000000000003,577,1561.0
116,2012,9,24.0,30.8,421,1371.0
117,2012,10,22.5,31.0,81,688.0
118,2012,11,18.2,29.3,27,923.0
119,2012,12,16.1,29.3,0,904.0
120,2013,1,16.400000000000002,30.200000000000003,0,1031.0
121,2013,2,18.3,32.1,6,1476.0
122,2013,3,21.6,35.5,0,1180.0
123,2013,4,25.200000000000003,37.800000000000004,98,704.0
124,2013,5,28.3,40.2,32,595.0
125,2013,6,25.0,34.2,376,776.0
126,2013,7,23.400000000000002,29.6,388,1292.0
127,2013,8,24.5,30.700000000000003,267,1040.0
128,2013,9,24.700000000000003,31.5,199,939.0
129,2013,10,22.6,31.1,267,739.0
130,2013,11,18.3,29.400000000000002,9,876.0
131,2013,12,15.100000000000001,28.3,0,1010.0
