,Year,Month,Min_Temp,Max_Temp,Precipitation,Malaria_Cases
111,2012,4,25.3,39.2,32,490.0
112,2012,5,29.200000000000003,42.5,14,527.0
113,2012,6,29.1,39.2,135,602.0
114,2012,7,24.200000000000003,30.3,661,748.0
115,2012,8,23.900000000000002,29.8,452,928.0
116,2012,9,23.6,30.5,366,982.0
117,2012,10,20.700000000000003,31.400000000000002,21,812.0
118,2012,11,15.600000000000001,28.5,8,576.0
119,2012,12,13.9,28.5,0,674.0
120,2013,1,14.100000000000001,28.5,1,596.0
121,2013,2,16.6,30.900000000000002,4,557.0
122,2013,3,20.5,35.300000000000004,7,560.0
123,2013,4,24.200000000000003,38.2,29,400.0
124,2013,5,29.400000000000002,41.7,11,507.0
125,2013,6,24.900000000000002,35.2,368,502.0
126,2013,7,23.400000000000002,29.700000000000003,425,723.0
127,2013,8,23.5,29.8,261,671.0
128,2013,9,24.200000000000003,31.0,219,528.0
129,2013,10,21.700000000000003,30.3,145,500.0
130,2013,11,14.9,29.400000000000002,1,513.0
131,2013,12,13.4,27.8,0,531.0
